miRNA_1	miRNA_2	bifan_target_1	bifan_target_2
MIRLET7A1	MIRLET7A2	COL1A1	COL4A2
MIRLET7A1	MIRLET7A2	COL1A1	COL4A1
MIRLET7A1	MIRLET7A2	COL1A1	COL27A1
MIRLET7A1	MIRLET7A2	STK4	MAP3K1
MIRLET7A1	MIRLET7A2	STK4	STK25
MIRLET7A1	MIRLET7A2	STK4	OXSR1
MIRLET7A1	MIRLET7A2	ZNF451	ZBTB32
MIRLET7A1	MIRLET7A2	ZNF451	ZNF384
MIRLET7A1	MIRLET7A2	ZNF451	HIC1
MIRLET7A1	MIRLET7A2	FLII	GSN
MIRLET7A1	MIRLET7A2	DST	MICAL2
MIRLET7A1	MIRLET7A2	DST	SPTBN2
MIRLET7A1	MIRLET7A2	IL6R	LIFR
MIRLET7A1	MIRLET7A2	IGF2BP2	KHSRP
MIRLET7A1	MIRLET7A2	TRIM3	TRIM35
MIRLET7A1	MIRLET7A2	TRIM3	TRIM32
MIRLET7A1	MIRLET7A2	TRIM3	TRIM25
MIRLET7A1	MIRLET7A2	TRIM3	TRIM27
MIRLET7A1	MIRLET7A2	CCNB2	CCND1
MIRLET7A1	MIRLET7A2	CCNB2	CCNG1
MIRLET7A1	MIRLET7A2	CCNB2	CCND2
MIRLET7A1	MIRLET7A2	CCNB2	CCNJL
MIRLET7A1	MIRLET7A2	SPTBN2	MICAL2
MIRLET7A1	MIRLET7A2	MYO9B	MYH9
MIRLET7A1	MIRLET7A2	DUSP5	DUSP10
MIRLET7A1	MIRLET7A2	DUSP5	DUSP18
MIRLET7A1	MIRLET7A2	COL27A1	COL4A2
MIRLET7A1	MIRLET7A2	COL27A1	COL4A1
MIRLET7A1	MIRLET7A2	TEK	FGFR1
MIRLET7A1	MIRLET7A2	TEK	IGF1R
MIRLET7A1	MIRLET7A2	TEK	INSR
MIRLET7A1	MIRLET7A2	EHMT1	KMT2A
MIRLET7A1	MIRLET7A2	EHMT1	KMT2D
MIRLET7A1	MIRLET7A2	PTPRB	PTPN23
MIRLET7A1	MIRLET7A2	PTPRB	PTPN6
MIRLET7A1	MIRLET7A2	ZNF768	PRDM4
MIRLET7A1	MIRLET7A2	ZNF768	ZNF852
MIRLET7A1	MIRLET7A2	ZNF142	ZNF473
MIRLET7A1	MIRLET7A2	COL4A1	COL4A2
MIRLET7A1	MIRLET7A2	CPSF1	DDB1
MIRLET7A1	MIRLET7A2	EHD1	ITSN2
MIRLET7A1	MIRLET7A2	KIF2A	KIF5C
MIRLET7A1	MIRLET7A2	RBM4B	TIA1
MIRLET7A1	MIRLET7A2	RBM4B	RBM19
MIRLET7A1	MIRLET7A2	CBX2	CBX5
MIRLET7A1	MIRLET7A2	SLC4A5	SLC4A2
MIRLET7A1	MIRLET7A2	KMT2D	KMT2A
MIRLET7A1	MIRLET7A2	PPP2CA	PPP4C
MIRLET7A1	MIRLET7A2	PPP2CA	PPP1CA
MIRLET7A1	MIRLET7A2	PPP1CA	PPP4C
MIRLET7A1	MIRLET7A2	RBM19	TIA1
MIRLET7A1	MIRLET7A2	DUSP10	DUSP2
MIRLET7A1	MIRLET7A2	DUSP10	DUSP18
MIRLET7A1	MIRLET7A2	ACOX1	ACAD9
MIRLET7A1	MIRLET7A2	FGFR1	IGF1R
MIRLET7A1	MIRLET7A2	FGFR1	INSR
MIRLET7A1	MIRLET7A2	NAP1L1	TSPYL1
MIRLET7A1	MIRLET7A2	LRBA	NBEAL2
MIRLET7A1	MIRLET7A2	HUWE1	AREL1
MIRLET7A1	MIRLET7A2	SEMA6B	SEMA4C
MIRLET7A1	MIRLET7A2	MAP3K1	STK25
MIRLET7A1	MIRLET7A2	MAP3K1	OXSR1
MIRLET7A1	MIRLET7A2	POM121C	NUP153
MIRLET7A1	MIRLET7A2	WDR81	MAPKBP1
MIRLET7A1	MIRLET7A2	ZNF852	PRDM4
MIRLET7A1	MIRLET7A2	PCDH7	CDH5
MIRLET7A1	MIRLET7A2	GGA2	TOM1L2
MIRLET7A1	MIRLET7A2	MOB1A	MOB3A
MIRLET7A1	MIRLET7A2	OXSR1	STK25
MIRLET7A1	MIRLET7A2	KLF10	KLF7
MIRLET7A1	MIRLET7A2	PALD1	PTP4A2
MIRLET7A1	MIRLET7A2	AGAP3	GIT2
MIRLET7A1	MIRLET7A2	PRKAA1	MELK
MIRLET7A1	MIRLET7A2	PCDH1	CDH5
MIRLET7A1	MIRLET7A2	ZFHX2	ZFHX4
MIRLET7A1	MIRLET7A2	ZFHX2	ZFHX3
MIRLET7A1	MIRLET7A2	DUSP2	DUSP18
MIRLET7A1	MIRLET7A2	HIC1	ZBTB32
MIRLET7A1	MIRLET7A2	HIC1	ZNF384
MIRLET7A1	MIRLET7A2	ASCC3	SNRNP200
MIRLET7A1	MIRLET7A2	CDC42EP2	CDC42EP4
MIRLET7A1	MIRLET7A2	PTPN23	PTPN6
MIRLET7A1	MIRLET7A2	ABL1	JAK1
MIRLET7A1	MIRLET7A2	ABL1	SRC
MIRLET7A1	MIRLET7A2	ZNF543	ZNF629
MIRLET7A1	MIRLET7A2	TRIM25	TRIM35
MIRLET7A1	MIRLET7A2	TRIM25	TRIM32
MIRLET7A1	MIRLET7A2	TRIM25	TRIM27
MIRLET7A1	MIRLET7A2	STK40	TRIB1
MIRLET7A1	MIRLET7A2	TRIM27	TRIM35
MIRLET7A1	MIRLET7A2	TRIM27	TRIM32
MIRLET7A1	MIRLET7A2	FBXO17	FBXO6
MIRLET7A1	MIRLET7A2	TRIM35	TRIM32
MIRLET7A1	MIRLET7A2	FRMD4A	RDX
MIRLET7A1	MIRLET7A2	FRMD4A	NF2
MIRLET7A1	MIRLET7A2	SERPINB9	SERPINA3
MIRLET7A1	MIRLET7A2	MTMR9	MTMR12
MIRLET7A1	MIRLET7A2	ERGIC1	ERGIC3
MIRLET7A1	MIRLET7A2	BMP6	BMP4
MIRLET7A1	MIRLET7A2	CCND1	CCNG1
MIRLET7A1	MIRLET7A2	CCND1	CCNJL
MIRLET7A1	MIRLET7A2	SRC	JAK1
MIRLET7A1	MIRLET7A2	RHOG	RHOBTB3
MIRLET7A1	MIRLET7A2	CCNJL	CCNG1
MIRLET7A1	MIRLET7A2	CCNJL	CCND2
MIRLET7A1	MIRLET7A2	ABCF2	ABCF1
MIRLET7A1	MIRLET7A2	IGF2BP1	KHSRP
MIRLET7A1	MIRLET7A2	CDK16	CDK6
MIRLET7A1	MIRLET7A2	PIEZO2	PIEZO1
MIRLET7A1	MIRLET7A2	ZNF384	ZBTB32
MIRLET7A1	MIRLET7A2	KPNA2	KPNA6
MIRLET7A1	MIRLET7A2	ZFYVE26	RUFY3
MIRLET7A1	MIRLET7A2	ATP13A3	ATP2A2
MIRLET7A1	MIRLET7A2	RDX	NF2
MIRLET7A1	MIRLET7A2	SPTLC2	ALAS1
MIRLET7A1	MIRLET7A2	UBE2K	UBE2J1
MIRLET7A1	MIRLET7A2	CCNG1	CCND2
MIRLET7A1	MIRLET7A2	CHD3	SMARCA4
MIRLET7A1	MIRLET7A2	CHD3	ERCC6
MIRLET7A1	MIRLET7A2	B4GALT5	B4GALT1
MIRLET7A1	MIRLET7A2	PSMB7	PSMA2
MIRLET7A1	MIRLET7A2	ZNF516	HIVEP2
MIRLET7A1	MIRLET7A2	ETS2	ELK4
MIRLET7A1	MIRLET7A2	TSPAN14	CD81
MIRLET7A1	MIRLET7A2	SMARCA4	ERCC6
MIRLET7A1	MIRLET7B	CCNJ	CCND1
MIRLET7A1	MIRLET7B	CCNJ	CCND2
MIRLET7A1	MIRLET7B	CKAP4	SMC1A
MIRLET7A1	MIRLET7B	NLK	MAPK6
MIRLET7A1	MIRLET7B	ZNF736	ZNF121
MIRLET7A1	MIRLET7B	PLEC	DST
MIRLET7A1	MIRLET7B	RBMS1	SYNCRIP
MIRLET7A1	MIRLET7B	RBMS2	SYNCRIP
MIRLET7A1	MIRLET7B	MAP2K4	MAP3K2
MIRLET7A1	MIRLET7B	KMT2B	KMT2D
MIRLET7A1	MIRLET7B	KMT2B	EHMT1
MIRLET7A1	MIRLET7B	ARFGEF2	GBF1
MIRLET7A1	MIRLET7B	SIK1	PRKAA1
MIRLET7A1	MIRLET7B	ZNF644	PRDM4
MIRLET7A1	MIRLET7B	ZNF644	PRDM2
MIRLET7A1	MIRLET7B	ZNF644	ZNF852
MIRLET7A1	MIRLET7B	COL15A1	COL1A1
MIRLET7A1	MIRLET7B	COL15A1	COL4A2
MIRLET7A1	MIRLET7B	PRDM2	PRDM4
MIRLET7A1	MIRLET7B	PRDM2	ZNF852
MIRLET7A1	MIRLET7B	EIF2AK4	EIF2AK1
MIRLET7A1	MIRLET7B	KLHL42	BACH1
MIRLET7A1	MIRLET7B	KLHL42	KBTBD8
MIRLET7A1	MIRLET7B	KDM6A	KDM6B
MIRLET7A1	MIRLET7B	UBE2G2	UBE2K
MIRLET7A1	MIRLET7B	ZNF217	HIVEP2
MIRLET7A1	MIRLET7B	ZNF217	ZNF516
MIRLET7A1	MIRLET7B	USP47	USP10
MIRLET7A1	MIRLET7B	SERPINH1	SERPINA3
MIRLET7A1	MIRLET7B	ZNF691	ZNF792
MIRLET7A1	MIRLET7B	SYNJ2	INPP5F
MIRLET7A1	MIRLET7B	RHOB	RHOBTB3
MIRLET7A1	MIRLET7B	COL1A1	COL4A2
MIRLET7A1	MIRLET7B	STK4	MAP3K1
MIRLET7A1	MIRLET7B	STK4	OXSR1
MIRLET7A1	MIRLET7B	ZNF451	ZBTB32
MIRLET7A1	MIRLET7B	IGF2BP2	KHSRP
MIRLET7A1	MIRLET7B	EHMT1	KMT2D
MIRLET7A1	MIRLET7B	ZNF367	ZBTB5
MIRLET7A1	MIRLET7B	KIF2A	KIF5C
MIRLET7A1	MIRLET7B	PPP2CA	PPP4C
MIRLET7A1	MIRLET7B	PPP2CA	PPP1CA
MIRLET7A1	MIRLET7B	PPP1CA	PPP4C
MIRLET7A1	MIRLET7B	RBM19	TIA1
MIRLET7A1	MIRLET7B	KBTBD8	BACH1
MIRLET7A1	MIRLET7B	KLF6	KLF10
MIRLET7A1	MIRLET7B	NAP1L1	TSPYL1
MIRLET7A1	MIRLET7B	LRBA	NBEAL2
MIRLET7A1	MIRLET7B	MAP3K1	OXSR1
MIRLET7A1	MIRLET7B	ZNF852	PRDM4
MIRLET7A1	MIRLET7B	LARP1	LARP4B
MIRLET7A1	MIRLET7B	ZFHX2	ZFHX4
MIRLET7A1	MIRLET7B	TRIM25	TRIM32
MIRLET7A1	MIRLET7B	STK40	TRIB1
MIRLET7A1	MIRLET7B	MTMR9	MTMR12
MIRLET7A1	MIRLET7B	ZNF107	ZNF473
MIRLET7A1	MIRLET7B	IGF2BP1	KHSRP
MIRLET7A1	MIRLET7B	ZFYVE26	RUFY3
MIRLET7A1	MIRLET7B	ATP13A3	ATP2A2
MIRLET7A1	MIRLET7B	ZNF516	HIVEP2
MIRLET7A1	MIRLET7B	SMARCA4	ERCC6
MIRLET7A1	MIRLET7C	CCND1	CCNB2
MIRLET7A1	MIRLET7C	SMC1A	CKAP4
MIRLET7A1	MIRLET7C	PLEC	DST
MIRLET7A1	MIRLET7C	ZFHX4	ZFHX2
MIRLET7A1	MIRLET7C	OXSR1	STK4
MIRLET7A1	MIRLET7C	PTPN14	PTPN6
MIRLET7A1	MIRLET7C	TSPYL1	NAP1L1
MIRLET7A1	MIRLET7C	RHOB	RHOBTB3
MIRLET7A1	MIRLET7C	COL1A1	COL4A2
MIRLET7A1	MIRLET7C	PRKAA1	SIK1
MIRLET7A1	MIRLET7C	NBEAL2	LRBA
MIRLET7A1	MIRLET7C	ZNF451	ZBTB32
MIRLET7A1	MIRLET7C	RBMS2	SYNCRIP
MIRLET7A1	MIRLET7C	MAP2K4	MAP3K2
MIRLET7A1	MIRLET7C	KLHL24	BACH1
MIRLET7A1	MIRLET7C	CCNB2	CCND2
MIRLET7A1	MIRLET7C	UBE2K	UBE2G2
MIRLET7A1	MIRLET7C	EHMT1	KMT2D
MIRLET7A1	MIRLET7C	PPP4C	PPP2CA
MIRLET7A1	MIRLET7C	PPP4C	PPP1CA
MIRLET7A1	MIRLET7C	TRIB1	STK40
MIRLET7A1	MIRLET7C	PPP2CA	PPP1CA
MIRLET7A1	MIRLET7C	ZNF644	PRDM2
MIRLET7A1	MIRLET7C	ZNF644	ZNF852
MIRLET7A1	MIRLET7C	TRIM25	TRIM32
MIRLET7A1	MIRLET7C	ZNF516	HIVEP2
MIRLET7A1	MIRLET7C	TRRAP	PRKDC
MIRLET7A1	MIRLET7C	PRDM2	ZNF852
MIRLET7A1	MIRLET7C	SERPINH1	SERPINB9
MIRLET7A1	MIRLET7C	MTMR9	MTMR12
MIRLET7A1	MIRLET7D	CCNJ	CCND1
MIRLET7A1	MIRLET7D	ZNF107	ZNF142
MIRLET7A1	MIRLET7D	NLK	MAPK6
MIRLET7A1	MIRLET7D	RHOG	RHOB
MIRLET7A1	MIRLET7D	RHOG	RHOBTB3
MIRLET7A1	MIRLET7D	OXSR1	MAP3K1
MIRLET7A1	MIRLET7D	RHOB	RHOBTB3
MIRLET7A1	MIRLET7D	COL1A1	COL18A1
MIRLET7A1	MIRLET7D	ELAVL1	RBMS1
MIRLET7A1	MIRLET7D	IGF2BP1	KHSRP
MIRLET7A1	MIRLET7D	NBEAL2	LRBA
MIRLET7A1	MIRLET7D	TIE1	FGFR1
MIRLET7A1	MIRLET7D	TIE1	IGF1R
MIRLET7A1	MIRLET7D	TIE1	INSR
MIRLET7A1	MIRLET7D	ZNF451	HIC1
MIRLET7A1	MIRLET7D	ZFYVE26	RUFY3
MIRLET7A1	MIRLET7D	HCFC1	KLHDC3
MIRLET7A1	MIRLET7D	TRIM3	TRIM32
MIRLET7A1	MIRLET7D	TRIM3	TRIM27
MIRLET7A1	MIRLET7D	MAP2K4	MAP3K2
MIRLET7A1	MIRLET7D	EHMT1	KMT2D
MIRLET7A1	MIRLET7D	ZNF768	PRDM2
MIRLET7A1	MIRLET7D	ZNF768	ZNF644
MIRLET7A1	MIRLET7D	PPP4C	PPP2CA
MIRLET7A1	MIRLET7D	INSR	FGFR1
MIRLET7A1	MIRLET7D	CPSF1	DDB1
MIRLET7A1	MIRLET7D	CHD3	ERCC6
MIRLET7A1	MIRLET7D	JAK1	FYN
MIRLET7A1	MIRLET7D	ZNF644	PRDM2
MIRLET7A1	MIRLET7D	FGFR1	IGF1R
MIRLET7A1	MIRLET7D	TRIM32	TRIM27
MIRLET7A1	MIRLET7D	HECTD1	HUWE1
MIRLET7A1	MIRLET7D	TPP2	MBTPS1
MIRLET7A1	MIRLET7D	NUP153	POM121C
MIRLET7A1	MIRLET7E	SMC1A	CKAP4
MIRLET7A1	MIRLET7E	PLEC	DST
MIRLET7A1	MIRLET7E	ZFHX4	ZFHX2
MIRLET7A1	MIRLET7E	OXSR1	STK4
MIRLET7A1	MIRLET7E	TSPYL1	NAP1L1
MIRLET7A1	MIRLET7E	PRKAA1	SIK1
MIRLET7A1	MIRLET7E	NBEAL2	LRBA
MIRLET7A1	MIRLET7E	ZNF451	ZBTB32
MIRLET7A1	MIRLET7E	MAP2K4	MAP3K2
MIRLET7A1	MIRLET7E	KLHL24	BACH1
MIRLET7A1	MIRLET7E	EHMT1	KMT2D
MIRLET7A1	MIRLET7E	TRIB1	STK40
MIRLET7A1	MIRLET7E	ZNF644	PRDM2
MIRLET7A1	MIRLET7E	ZNF644	ZNF852
MIRLET7A1	MIRLET7E	PRDM2	ZNF852
MIRLET7A1	MIRLET7E	MTMR9	MTMR12
MIRLET7A1	MIRLET7F1	CCNJ	CCND1
MIRLET7A1	MIRLET7F1	CCNJ	CCND2
MIRLET7A1	MIRLET7F1	CKAP4	SMC1A
MIRLET7A1	MIRLET7F1	NLK	MAPK6
MIRLET7A1	MIRLET7F1	ZNF736	ZNF121
MIRLET7A1	MIRLET7F1	PLEC	DST
MIRLET7A1	MIRLET7F1	TSPAN3	TSPAN14
MIRLET7A1	MIRLET7F1	FBXL14	FBXL5
MIRLET7A1	MIRLET7F1	RBMS1	SYNCRIP
MIRLET7A1	MIRLET7F1	RBMS2	SYNCRIP
MIRLET7A1	MIRLET7F1	MAP2K4	MAP3K2
MIRLET7A1	MIRLET7F1	KLHL24	KLHL42
MIRLET7A1	MIRLET7F1	KLHL24	BACH1
MIRLET7A1	MIRLET7F1	KLHL24	KBTBD8
MIRLET7A1	MIRLET7F1	KLHL24	KBTBD6
MIRLET7A1	MIRLET7F1	MYO1E	MYO5A
MIRLET7A1	MIRLET7F1	KMT2B	KMT2D
MIRLET7A1	MIRLET7F1	KMT2B	EHMT1
MIRLET7A1	MIRLET7F1	ARFGEF2	GBF1
MIRLET7A1	MIRLET7F1	SIK1	PRKAA1
MIRLET7A1	MIRLET7F1	ZNF644	PRDM4
MIRLET7A1	MIRLET7F1	ZNF644	PRDM2
MIRLET7A1	MIRLET7F1	ZNF644	ZNF852
MIRLET7A1	MIRLET7F1	PRDM2	PRDM4
MIRLET7A1	MIRLET7F1	PRDM2	ZNF852
MIRLET7A1	MIRLET7F1	EIF2AK4	EIF2AK1
MIRLET7A1	MIRLET7F1	KLHL42	BACH1
MIRLET7A1	MIRLET7F1	KLHL42	KBTBD8
MIRLET7A1	MIRLET7F1	KLHL42	KBTBD6
MIRLET7A1	MIRLET7F1	KDM6A	KDM6B
MIRLET7A1	MIRLET7F1	UBE2G2	UBE2K
MIRLET7A1	MIRLET7F1	ZNF217	HIVEP2
MIRLET7A1	MIRLET7F1	ZNF217	ZNF516
MIRLET7A1	MIRLET7F1	USP47	USP10
MIRLET7A1	MIRLET7F1	SERPINH1	SERPINA3
MIRLET7A1	MIRLET7F1	DUSP4	DUSP10
MIRLET7A1	MIRLET7F1	ZNF691	ZNF792
MIRLET7A1	MIRLET7F1	SYNJ2	INPP5F
MIRLET7A1	MIRLET7F1	PTPN14	PTPN6
MIRLET7A1	MIRLET7F1	COL1A1	COL4A2
MIRLET7A1	MIRLET7F1	STK4	MAP3K1
MIRLET7A1	MIRLET7F1	STK4	OXSR1
MIRLET7A1	MIRLET7F1	ZNF451	ZBTB32
MIRLET7A1	MIRLET7F1	IGF2BP2	KHSRP
MIRLET7A1	MIRLET7F1	DUSP5	DUSP10
MIRLET7A1	MIRLET7F1	EHMT1	KMT2D
MIRLET7A1	MIRLET7F1	ZNF367	ZBTB5
MIRLET7A1	MIRLET7F1	KIF2A	KIF5C
MIRLET7A1	MIRLET7F1	PPP2CA	PPP4C
MIRLET7A1	MIRLET7F1	PPP2CA	PPP1CA
MIRLET7A1	MIRLET7F1	PPP1CA	PPP4C
MIRLET7A1	MIRLET7F1	RBM19	TIA1
MIRLET7A1	MIRLET7F1	KBTBD8	BACH1
MIRLET7A1	MIRLET7F1	KBTBD8	KBTBD6
MIRLET7A1	MIRLET7F1	DUSP10	DUSP2
MIRLET7A1	MIRLET7F1	KLF6	KLF10
MIRLET7A1	MIRLET7F1	NAP1L1	TSPYL1
MIRLET7A1	MIRLET7F1	LRBA	NBEAL2
MIRLET7A1	MIRLET7F1	MAP3K1	OXSR1
MIRLET7A1	MIRLET7F1	KBTBD6	BACH1
MIRLET7A1	MIRLET7F1	ZNF852	PRDM4
MIRLET7A1	MIRLET7F1	LARP1	LARP4B
MIRLET7A1	MIRLET7F1	ZFHX2	ZFHX4
MIRLET7A1	MIRLET7F1	ZFHX2	ZFHX3
MIRLET7A1	MIRLET7F1	TRIM25	TRIM32
MIRLET7A1	MIRLET7F1	MTMR9	MTMR12
MIRLET7A1	MIRLET7F1	COL5A2	COL4A2
MIRLET7A1	MIRLET7F1	IGF2BP1	KHSRP
MIRLET7A1	MIRLET7F1	UBR2	UBR3
MIRLET7A1	MIRLET7F1	ZFYVE26	RUFY3
MIRLET7A1	MIRLET7F1	ATP13A3	ATP2A2
MIRLET7A1	MIRLET7F1	ZNF516	HIVEP2
MIRLET7A1	MIRLET7G	CCNJ	CCND1
MIRLET7A1	MIRLET7G	CCNJ	CCND2
MIRLET7A1	MIRLET7G	CKAP4	SMC1A
MIRLET7A1	MIRLET7G	NLK	MAPK6
MIRLET7A1	MIRLET7G	PLEC	DST
MIRLET7A1	MIRLET7G	RBMS1	SYNCRIP
MIRLET7A1	MIRLET7G	RBMS2	SYNCRIP
MIRLET7A1	MIRLET7G	MAP2K4	MAP3K2
MIRLET7A1	MIRLET7G	KMT2B	KMT2D
MIRLET7A1	MIRLET7G	KMT2B	EHMT1
MIRLET7A1	MIRLET7G	SIK1	PRKAA1
MIRLET7A1	MIRLET7G	ZNF644	PRDM4
MIRLET7A1	MIRLET7G	ZNF644	PRDM2
MIRLET7A1	MIRLET7G	ZNF644	ZNF852
MIRLET7A1	MIRLET7G	PRDM2	PRDM4
MIRLET7A1	MIRLET7G	PRDM2	ZNF852
MIRLET7A1	MIRLET7G	EIF2AK4	EIF2AK1
MIRLET7A1	MIRLET7G	KLHL42	BACH1
MIRLET7A1	MIRLET7G	PRKDC	TRRAP
MIRLET7A1	MIRLET7G	KDM6A	KDM6B
MIRLET7A1	MIRLET7G	UBE2G2	UBE2K
MIRLET7A1	MIRLET7G	ZNF217	HIVEP2
MIRLET7A1	MIRLET7G	ZNF217	ZNF516
MIRLET7A1	MIRLET7G	USP47	USP11
MIRLET7A1	MIRLET7G	USP47	USP10
MIRLET7A1	MIRLET7G	SERPINH1	SERPINA3
MIRLET7A1	MIRLET7G	ACVR1C	TGFBR2
MIRLET7A1	MIRLET7G	DUSP4	DUSP10
MIRLET7A1	MIRLET7G	ZNF691	ZNF792
MIRLET7A1	MIRLET7G	USP11	USP10
MIRLET7A1	MIRLET7G	SYNJ2	INPP5F
MIRLET7A1	MIRLET7G	PTPN14	PTPN6
MIRLET7A1	MIRLET7G	COL1A1	COL4A2
MIRLET7A1	MIRLET7G	STK4	MAP3K1
MIRLET7A1	MIRLET7G	STK4	OXSR1
MIRLET7A1	MIRLET7G	ZNF451	ZBTB32
MIRLET7A1	MIRLET7G	FLII	GSN
MIRLET7A1	MIRLET7G	IGF2BP2	KHSRP
MIRLET7A1	MIRLET7G	DUSP5	DUSP10
MIRLET7A1	MIRLET7G	EHMT1	KMT2D
MIRLET7A1	MIRLET7G	KIF2A	KIF5C
MIRLET7A1	MIRLET7G	PPP2CA	PPP4C
MIRLET7A1	MIRLET7G	PPP2CA	PPP1CA
MIRLET7A1	MIRLET7G	PPP1CA	PPP4C
MIRLET7A1	MIRLET7G	RBM19	TIA1
MIRLET7A1	MIRLET7G	DUSP10	DUSP2
MIRLET7A1	MIRLET7G	NAP1L1	TSPYL1
MIRLET7A1	MIRLET7G	LRBA	NBEAL2
MIRLET7A1	MIRLET7G	MAP3K1	OXSR1
MIRLET7A1	MIRLET7G	ZNF852	PRDM4
MIRLET7A1	MIRLET7G	ZFHX2	ZFHX4
MIRLET7A1	MIRLET7G	ZFHX2	ZFHX3
MIRLET7A1	MIRLET7G	TRIM25	TRIM32
MIRLET7A1	MIRLET7G	STK40	TRIB1
MIRLET7A1	MIRLET7G	MTMR9	MTMR12
MIRLET7A1	MIRLET7G	IGF2BP1	KHSRP
MIRLET7A1	MIRLET7G	ZFYVE26	RUFY3
MIRLET7A1	MIRLET7G	ATP13A3	ATP2A2
MIRLET7A1	MIRLET7G	ZNF516	HIVEP2
MIRLET7A1	MIRLET7I	CCNJ	CCND1
MIRLET7A1	MIRLET7I	CCNJ	CCND2
MIRLET7A1	MIRLET7I	ZNF691	ZNF792
MIRLET7A1	MIRLET7I	SMC1A	CKAP4
MIRLET7A1	MIRLET7I	MYO5A	MYO1E
MIRLET7A1	MIRLET7I	NLK	MAPK6
MIRLET7A1	MIRLET7I	SYNJ2	INPP5F
MIRLET7A1	MIRLET7I	PLEC	DST
MIRLET7A1	MIRLET7I	ZFHX4	ZFHX2
MIRLET7A1	MIRLET7I	OXSR1	MAP3K1
MIRLET7A1	MIRLET7I	OXSR1	STK4
MIRLET7A1	MIRLET7I	PTPN14	PTPN6
MIRLET7A1	MIRLET7I	TSPYL1	NAP1L1
MIRLET7A1	MIRLET7I	RHOB	RHOBTB3
MIRLET7A1	MIRLET7I	COL1A1	COL15A1
MIRLET7A1	MIRLET7I	STK4	MAP3K1
MIRLET7A1	MIRLET7I	IGF2BP1	KHSRP
MIRLET7A1	MIRLET7I	PRKAA1	SIK1
MIRLET7A1	MIRLET7I	NBEAL2	LRBA
MIRLET7A1	MIRLET7I	ZNF451	ZBTB32
MIRLET7A1	MIRLET7I	SERPINA3	SERPINH1
MIRLET7A1	MIRLET7I	FBXL14	FBXL5
MIRLET7A1	MIRLET7I	PRDM4	PRDM2
MIRLET7A1	MIRLET7I	PRDM4	ZNF644
MIRLET7A1	MIRLET7I	PRDM4	ZNF852
MIRLET7A1	MIRLET7I	KHSRP	IGF2BP2
MIRLET7A1	MIRLET7I	ZFYVE26	RUFY3
MIRLET7A1	MIRLET7I	ATP13A3	ATP2A2
MIRLET7A1	MIRLET7I	RBMS1	SYNCRIP
MIRLET7A1	MIRLET7I	ZFHX2	ZFHX3
MIRLET7A1	MIRLET7I	RBMS2	SYNCRIP
MIRLET7A1	MIRLET7I	MAP2K4	MAP3K2
MIRLET7A1	MIRLET7I	KLHL24	KLHL42
MIRLET7A1	MIRLET7I	KLHL24	BACH1
MIRLET7A1	MIRLET7I	UBE2K	UBE2G2
MIRLET7A1	MIRLET7I	KMT2B	KMT2D
MIRLET7A1	MIRLET7I	KMT2B	EHMT1
MIRLET7A1	MIRLET7I	EHMT1	KMT2D
MIRLET7A1	MIRLET7I	PPP4C	PPP2CA
MIRLET7A1	MIRLET7I	PPP4C	PPP1CA
MIRLET7A1	MIRLET7I	KIF2A	KIF5C
MIRLET7A1	MIRLET7I	PPP2CA	PPP1CA
MIRLET7A1	MIRLET7I	RBM19	TIA1
MIRLET7A1	MIRLET7I	ZNF644	PRDM2
MIRLET7A1	MIRLET7I	ZNF644	ZNF852
MIRLET7A1	MIRLET7I	TRIM25	TRIM32
MIRLET7A1	MIRLET7I	PRDM2	ZNF852
MIRLET7A1	MIRLET7I	EIF2AK4	EIF2AK1
MIRLET7A1	MIRLET7I	KDM6B	KDM6A
MIRLET7A1	MIRLET7I	USP10	USP47
MIRLET7A1	MIRLET7I	KLHL42	BACH1
MIRLET7A1	MIRLET7I	HIVEP2	ZNF516
MIRLET7A1	MIRLET7I	HIVEP2	ZNF217
MIRLET7A1	MIRLET7I	ZNF516	ZNF217
MIRLET7A1	MIRLET7I	MTMR9	MTMR12
MIRLET7A2	MIRLET7A3	CCNJ	CCND1
MIRLET7A2	MIRLET7A3	CCNJ	CCNG1
MIRLET7A2	MIRLET7A3	CCNJ	CCND2
MIRLET7A2	MIRLET7A3	CCNJ	CCNB2
MIRLET7A2	MIRLET7A3	VPS4A	FIGN
MIRLET7A2	MIRLET7A3	SSH2	DUSP3
MIRLET7A2	MIRLET7A3	SSH2	DUSP4
MIRLET7A2	MIRLET7A3	SSH2	DUSP5
MIRLET7A2	MIRLET7A3	SSH2	DUSP10
MIRLET7A2	MIRLET7A3	SSH2	DUSP2
MIRLET7A2	MIRLET7A3	SSH2	DUSP18
MIRLET7A2	MIRLET7A3	SOX18	SOX5
MIRLET7A2	MIRLET7A3	CKAP4	SMC1A
MIRLET7A2	MIRLET7A3	NLK	MAPK6
MIRLET7A2	MIRLET7A3	PLEC	MACF1
MIRLET7A2	MIRLET7A3	PLEC	MICAL2
MIRLET7A2	MIRLET7A3	PLEC	DST
MIRLET7A2	MIRLET7A3	PLEC	SPTBN2
MIRLET7A2	MIRLET7A3	ERF	ETS2
MIRLET7A2	MIRLET7A3	ERF	ELK4
MIRLET7A2	MIRLET7A3	CARM1	PRMT1
MIRLET7A2	MIRLET7A3	YWHAG	YWHAZ
