miRNA_1	miRNA_2	target
MIR23A	MIR23B	SLC25A4
MIR23A	MIR23B	CPEB4
MIR23A	MIR23B	TMEM127
MIR23A	MIR23B	SNX5
MIR23A	MIR23B	HIC2
MIR23A	MIR23B	NACC2
MIR23A	MIR23B	CSNK1G3
MIR23A	MIR23B	EWSR1
MIR23A	MIR23B	G3BP2
MIR23A	MIR23B	CORT
MIR23A	MIR23B	SPOPL
MIR23A	MIR23B	INTU
MIR23A	MIR23B	SF3B1
MIR23A	MIR23B	NOL4L
MIR23A	MIR23B	LITAF
MIR23A	MIR23B	PYGB
MIR23A	MIR23B	CTSA
MIR23A	MIR23B	RAB39B
MIR23A	MIR23B	STAC2
MIR23A	MIR23B	TPM3
MIR23A	MIR23B	LCOR
MIR23A	MIR23B	RNF168
MIR23A	MIR23B	ZSCAN22
MIR23A	MIR23B	FOXC1
MIR23A	MIR23B	PPA2
MIR23A	MIR23B	ZNF385A
MIR23A	MIR23B	COL4A4
MIR23A	MIR23B	CPSF4
MIR23A	MIR23B	SETD1A
MIR23A	MIR23B	CCL7
MIR23A	MIR23B	CPEB2
MIR23A	MIR23B	ZFHX4
MIR23A	MIR23B	ARHGAP20
MIR23A	MIR23B	SIRPA
MIR23A	MIR23B	RGS8
MIR23A	MIR23B	QSER1
MIR23A	MIR23B	NUP50
MIR23A	MIR23B	MXRA7
MIR23A	MIR23B	PDE4B
MIR23A	MIR23B	UBE2D1
MIR23A	MIR23B	PPARGC1A
MIR23A	MIR23B	MBNL1
MIR23A	MIR23B	FGFR1
MIR23A	MIR23B	XIAP
MIR23A	MIR23B	TNRC6A
MIR24-1	MIR24-2	PDGFRA
MIR24-1	MIR24-2	USF3
MIR24-1	MIR24-2	MEIS2
MIR24-1	MIR24-2	CCT3
MIR24-1	MIR24-2	CYB561D1
MIR24-1	MIR24-2	DUSP16
MIR24-1	MIR24-2	GLG1
MIR24-1	MIR24-2	CALD1
MIR24-1	MIR24-2	PER2
MIR24-1	MIR24-2	PCNP
MIR24-1	MIR24-2	CYP19A1
MIR24-1	MIR24-2	DCBLD2
MIR24-1	MIR24-2	ATAD2B
MIR24-1	MIR24-2	PTPRF
MIR24-1	MIR24-2	NFASC
MIR24-1	MIR24-2	ADAM12
MIR24-1	MIR24-2	LOX
MIR24-1	MIR24-2	ERBB3
MIR24-1	MIR24-2	ACADSB
MIR24-1	MIR24-2	PPM1A
MIR24-1	MIR24-2	BCL2L2
MIR24-1	MIR24-2	OSBPL9
MIR24-1	MIR24-2	PLAG1
MIR24-1	MIR24-2	IL1A
MIR24-1	MIR24-2	QKI
MIR24-1	MIR24-2	KLHL1
MIR24-1	MIR24-2	DAZAP1
MIR24-1	MIR24-2	NAIF1
MIR24-1	MIR24-2	SLMAP
MIR24-1	MIR24-2	ADD2
MIR24-1	MIR24-2	ZEB2
MIR24-1	MIR24-2	ARPP21
MIR24-1	MIR24-2	PRKCH
MIR24-1	MIR24-2	VSTM4
MIR24-1	MIR24-2	ACSL6
MIR24-1	MIR24-2	RC3H1
MIR24-1	MIR24-2	GNE
MIR24-1	MIR24-2	TM9SF3
MIR24-1	MIR24-2	IGIP
MIR24-1	MIR24-2	VXN
MIR24-1	MIR24-2	LIMK2
MIR24-1	MIR24-2	PRKCI
MIR24-1	MIR24-2	MLEC
MIR24-1	MIR24-2	DYRK2
MIR24-1	MIR24-2	STX5
MIR24-1	MIR24-2	NRP2
MIR24-1	MIR24-2	MBLAC2
MIR24-1	MIR24-2	ELL
MIR24-1	MIR24-2	SESN1
MIR24-1	MIR24-2	SSR1
MIR24-1	MIR24-2	OGT
MIR24-1	MIR24-2	RNF170
MIR24-1	MIR24-2	C21orf91
MIR24-1	MIR24-2	IFFO2
MIR24-1	MIR24-2	CMTM4
MIR24-1	MIR24-2	TNFRSF19
MIR24-1	MIR24-2	MNT
MIR24-1	MIR24-2	MXI1
MIR24-1	MIR24-2	MCOLN3
MIR24-1	MIR24-2	TRPC4AP
MIR24-1	MIR24-2	EGLN1
MIR24-1	MIR24-2	ZBTB44
MIR24-1	MIR24-2	SLC12A6
MIR24-1	MIR24-2	SLITRK1
MIR24-1	MIR24-2	RANBP10
MIR24-1	MIR24-2	ARID5B
MIR24-1	MIR24-2	RFX7
MIR24-1	MIR24-2	SOX14
MIR24-1	MIR24-2	APLP2
MIR24-1	MIR24-2	SNTB1
MIR24-1	MIR24-2	SFXN5
MIR24-1	MIR24-2	RBM33
MIR24-1	MIR24-2	DUSP8
MIR24-1	MIR24-2	CITED4
MIR24-1	MIR24-2	VPS26A
MIR24-1	MIR24-2	STRADB
MIR24-1	MIR24-2	TRPM1
MIR24-1	MIR24-2	STX6
MIR24-1	MIR24-2	KLHL3
MIR24-1	MIR24-2	VTI1A
MIR24-1	MIR24-2	GSK3B
MIR24-1	MIR24-2	HDAC9
MIR24-1	MIR24-2	RAB4B
MIR24-1	MIR24-2	TET2
MIR24-1	MIR24-2	IL6ST
MIR24-1	MIR24-2	CDHR3
MIR24-1	MIR24-2	LIMD1
MIR24-1	MIR24-2	RSBN1L
MIR24-1	MIR24-2	E2F3
MIR24-1	MIR24-2	IQGAP1
MIR24-1	MIR24-2	REEP2
MIR24-1	MIR24-2	SRPK2
MIR24-1	MIR24-2	TSSK2
MIR24-1	MIR24-2	MIX23
MIR24-1	MIR24-2	SNN
MIR24-1	MIR24-2	NFXL1
MIR24-1	MIR24-2	RAP1A
MIR24-1	MIR24-2	PLCL2
MIR24-1	MIR24-2	WDR26
MIR24-1	MIR24-2	GALNT1
MIR24-1	MIR24-2	LIMD2
MIR24-1	MIR24-2	PTPRD
MIR24-1	MIR24-2	KDM5A
MIR24-1	MIR24-2	NSD2
MIR24-1	MIR24-2	RAB14
MIR24-1	MIR24-2	HLCS
MIR24-1	MIR24-2	CAMSAP1
MIR24-1	MIR24-2	SGMS1
MIR24-1	MIR24-2	KCTD21
MIR24-1	MIR24-2	BRWD1
MIR24-1	MIR24-2	MIDN
MIR24-1	MIR24-2	TAF7L
MIR24-1	MIR24-2	BCL2L11
MIR24-1	MIR24-2	CLCN3
MIR24-1	MIR24-2	PAX3
MIR24-1	MIR24-2	RNF11
MIR24-1	MIR24-2	TCF12
MIR24-1	MIR24-2	ACTR2
MIR24-1	MIR24-2	DENND11
MIR24-1	MIR24-2	GZF1
MIR24-1	MIR24-2	H2AX
MIR24-1	MIR24-2	SEMA4B
MIR24-1	MIR24-2	ZNF470
MIR24-1	MIR24-2	DRAXIN
MIR24-1	MIR24-2	DRG2
MIR24-1	MIR24-2	ABHD2
MIR24-1	MIR24-2	PTGFRN
MIR24-1	MIR24-2	DLC1
MIR24-1	MIR24-2	CREBL2
MIR24-1	MIR24-2	LIPT2
MIR24-1	MIR24-2	GAPVD1
MIR24-1	MIR24-2	HNF1B
MIR24-1	MIR24-2	TENM3
MIR24-1	MIR24-2	TMEM165
MIR24-1	MIR24-2	CUL5
MIR24-1	MIR24-2	ZNF697
MIR24-1	MIR24-2	BVES
MIR24-1	MIR24-2	PPARGC1B
MIR24-1	MIR24-2	MPPED2
MIR24-1	MIR24-2	HEG1
MIR24-1	MIR24-2	LAMTOR3
MIR24-1	MIR24-2	DNAJB12
MIR24-1	MIR24-2	DBNDD2
MIR24-1	MIR24-2	ICE2
MIR24-1	MIR24-2	KLF8
MIR24-1	MIR24-2	ATG4A
MIR24-1	MIR24-2	ARMC8
MIR24-1	MIR24-2	GPAT3
MIR24-1	MIR24-2	RASA1
MIR24-1	MIR24-2	SCAMP5
MIR24-1	MIR24-2	RAB5C
MIR24-1	MIR24-2	FGF11
MIR24-1	MIR24-2	PCNX4
MIR24-1	MIR24-2	ENTPD6
MIR24-1	MIR24-2	TENM1
MIR24-1	MIR24-2	RNF165
MIR24-1	MIR24-2	CACHD1
MIR24-1	MIR24-2	MAP2K4
MIR24-1	MIR24-2	YBX2
MIR24-1	MIR24-2	ELL2
MIR24-1	MIR24-2	GRIP1
MIR24-1	MIR24-2	TMEM161B
MIR24-1	MIR24-2	DNM3
MIR24-1	MIR24-2	GBA2
MIR24-1	MIR24-2	ZBTB43
MIR24-1	MIR24-2	SRSF11
MIR24-1	MIR24-2	TOP1
MIR24-1	MIR24-2	CNKSR3
MIR24-1	MIR24-2	LRRC75A
MIR24-1	MIR24-2	NPEPPS
MIR24-1	MIR24-2	ENTPD1
MIR24-1	MIR24-2	CDV3
MIR24-1	MIR24-2	PPP1R12A
MIR24-1	MIR24-2	PURA
MIR24-1	MIR24-2	CABYR
MIR24-1	MIR24-2	CAMK2B
MIR24-1	MIR24-2	RAP1B
MIR24-1	MIR24-2	ATP1B2
MIR24-1	MIR24-2	PIM2
MIR24-1	MIR24-2	MARCKSL1
MIR24-1	MIR24-2	MGAT4A
MIR24-1	MIR24-2	S1PR1
MIR24-1	MIR24-2	PCDH9
MIR24-1	MIR24-2	EDA2R
MIR24-1	MIR24-2	PRKAA2
MIR24-1	MIR24-2	TAOK1
MIR24-1	MIR24-2	ELOVL5
MIR24-1	MIR24-2	EMX2
MIR24-1	MIR24-2	MATR3
MIR24-1	MIR24-2	DENND10
MIR24-1	MIR24-2	ANKRD28
MIR24-1	MIR24-2	INSIG1
MIR24-1	MIR24-2	ENPP4
MIR24-1	MIR24-2	NRP1
MIR24-1	MIR24-2	RNF2
MIR24-1	MIR24-2	CALM1
MIR24-1	MIR24-2	PRY
MIR24-1	MIR24-2	TMEM50B
MIR24-1	MIR24-2	ZXDA
MIR24-1	MIR24-2	FMR1
MIR24-1	MIR24-2	RPS6KB1
MIR24-1	MIR24-2	FAM78B
MIR24-1	MIR24-2	RUBCN
MIR24-1	MIR24-2	PLOD2
MIR24-1	MIR24-2	PTGER4
MIR24-1	MIR24-2	MED22
MIR24-1	MIR24-2	ZNF367
MIR24-1	MIR24-2	SCML1
MIR24-1	MIR24-2	ZNF148
MIR24-1	MIR24-2	CAPRIN1
MIR24-1	MIR24-2	PRKAR1A
MIR24-1	MIR24-2	NXPH1
MIR24-1	MIR24-2	FST
MIR24-1	MIR24-2	RNF149
MIR24-1	MIR24-2	TTC17
MIR24-1	MIR24-2	MBD6
MIR24-1	MIR24-2	DLGAP4
MIR24-1	MIR24-2	ZXDB
MIR24-1	MIR24-2	ZNF654
MIR24-1	MIR24-2	TNFSF9
MIR24-1	MIR24-2	REEP1
MIR24-1	MIR24-2	PDGFRB
MIR24-1	MIR24-2	BHLHE22
MIR24-1	MIR24-2	MGA
MIR24-1	MIR24-2	TRIM14
MIR24-1	MIR24-2	RNF138
MIR24-1	MIR24-2	AFAP1L1
MIR24-1	MIR24-2	TSPAN14
MIR24-1	MIR24-2	ZNF48
MIR24-1	MIR24-2	MMP16
MIR24-1	MIR24-2	MYBL1
MIR24-1	MIR24-2	AMOTL2
MIR24-1	MIR24-2	FSTL1
MIR24-1	MIR24-2	HNRNPU
MIR24-1	MIR24-2	HSFY1
MIR24-1	MIR24-2	CPEB4
MIR24-1	MIR24-2	RAP2C
MIR24-1	MIR24-2	KCNK2
MIR24-1	MIR24-2	BDP1
MIR24-1	MIR24-2	ATP2B1
MIR24-1	MIR24-2	CNNM4
MIR24-1	MIR24-2	SMAGP
MIR24-1	MIR24-2	RAB5B
MIR24-1	MIR24-2	RBBP4
MIR24-1	MIR24-2	CALB1
MIR24-1	MIR24-2	CATSPERE
MIR24-1	MIR24-2	POLR3D
MIR24-1	MIR24-2	FAM168B
MIR24-1	MIR24-2	STC2
MIR24-1	MIR24-2	LMBR1L
MIR24-1	MIR24-2	CDH6
MIR24-1	MIR24-2	SPATS2L
MIR24-1	MIR24-2	PAQR3
MIR24-1	MIR24-2	RPAP2
MIR24-1	MIR24-2	ABCB9
MIR24-1	MIR24-2	CALCR
MIR24-1	MIR24-2	NIPSNAP1
MIR24-1	MIR24-2	TNFAIP8
MIR24-1	MIR24-2	CDKN1B
MIR24-1	MIR24-2	AVL9
MIR24-1	MIR24-2	SLC1A3
MIR24-1	MIR24-2	EGR1
MIR24-1	MIR24-2	VCPIP1
MIR24-1	MIR24-2	ESS2
MIR24-1	MIR24-2	KLHL15
MIR24-1	MIR24-2	PDP2
MIR24-1	MIR24-2	NDST1
MIR24-1	MIR24-2	IRF1
MIR24-1	MIR24-2	ZNF770
MIR24-1	MIR24-2	LAMB3
MIR24-1	MIR24-2	APBA1
MIR24-1	MIR24-2	C2orf49
MIR24-1	MIR24-2	CCNJ
MIR24-1	MIR24-2	ISM2
MIR24-1	MIR24-2	ZNF217
MIR24-1	MIR24-2	SSTR1
MIR24-1	MIR24-2	ARHGAP20
MIR24-1	MIR24-2	UBE3C
MIR24-1	MIR24-2	SLC16A2
MIR24-1	MIR24-2	ZNF670
MIR24-1	MIR24-2	SIRPA
MIR24-1	MIR24-2	MBOAT1
MIR24-1	MIR24-2	IFNG
MIR24-1	MIR24-2	RAP2A
MIR24-1	MIR24-2	NLE1
MIR24-1	MIR24-2	KMT5C
MIR24-1	MIR24-2	TP53INP1
MIR24-1	MIR24-2	ADAMTS6
MIR24-1	MIR24-2	ACVR1B
MIR24-1	MIR24-2	CRIM1
MIR24-1	MIR24-2	SCML2
MIR24-1	MIR24-2	NEFM
MIR24-1	MIR24-2	NEK4
MIR24-1	MIR24-2	VGLL3
MIR24-1	MIR24-2	TSC22D2
MIR24-1	MIR24-2	XIAP
MIR26A1	MIR26A2	GCSH
MIR26A1	MIR26A2	NHS
MIR26A1	MIR26A2	UBE2G1
MIR26A1	MIR26A2	DCHS2
MIR26A1	MIR26A2	KPNA3
MIR26A1	MIR26A2	TOB1
MIR26A1	MIR26A2	PDHX
MIR26A1	MIR26A2	PHLDB2
MIR26A1	MIR26A2	ZDHHC20
MIR26A1	MIR26A2	CPEB3
MIR26A1	MIR26A2	XPO1
MIR26A1	MIR26A2	CASZ1
MIR26A1	MIR26A2	BLOC1S2
MIR26A1	MIR26A2	SYCP3
MIR26A1	MIR26A2	CASK
MIR26A1	MIR26A2	SNX1
MIR26A1	MIR26A2	TTC30A
MIR26A1	MIR26A2	MTM1
MIR26A1	MIR26A2	ERLIN1
MIR26A1	MIR26A2	CBLN4
MIR26A1	MIR26A2	SEL1L3
MIR26A1	MIR26A2	ZIC5
MIR26A1	MIR26A2	BOD1
MIR26A1	MIR26A2	EZH2
MIR26A1	MIR26A2	EIF2S1
MIR26A1	MIR26A2	EFNA5
MIR26A1	MIR26A2	HGF
MIR26A1	MIR26A2	CCDC50
MIR26A1	MIR26A2	GUCY1A1
MIR26A1	MIR26A2	SULF1
MIR26A1	MIR26A2	RMND5A
MIR26A1	MIR26A2	CD200
MIR26A1	MIR26A2	UBR3
MIR26A1	MIR26A2	HMGA1
MIR26A1	MIR26A2	CREBRF
MIR26A1	MIR26A2	U2SURP
MIR26A1	MIR26A2	EBF1
MIR26A1	MIR26A2	APOOL
MIR26A1	MIR26A2	QKI
MIR26A1	MIR26A2	SSX2IP
MIR26A1	MIR26A2	HOXA5
MIR26A1	MIR26A2	ACSL3
MIR26A1	MIR26A2	KCNJ2
MIR26A1	MIR26A2	SRP19
MIR26A1	MIR26A2	PRPF4B
MIR26A1	MIR26A2	FBXO11
MIR26A1	MIR26A2	CREBZF
MIR26A1	MIR26A2	SKP1
MIR26A1	MIR26A2	SLC30A5
MIR26A1	MIR26A2	ZDHHC21
MIR26A1	MIR26A2	JAG1
MIR26A1	MIR26A2	TNRC6B
MIR26A1	MIR26A2	ULK2
MIR26A1	MIR26A2	FAM98B
MIR26A1	MIR26A2	ACSL4
MIR26A1	MIR26A2	PPP3R1
MIR26A1	MIR26A2	USP3
MIR26A1	MIR26A2	OGT
MIR26A1	MIR26A2	GRIN2A
MIR26A1	MIR26A2	HOXA9
MIR26A1	MIR26A2	CADM2
MIR26A1	MIR26A2	RCN2
MIR26A1	MIR26A2	KRT27
MIR26A1	MIR26A2	LNX2
MIR26A1	MIR26A2	HNRNPA3
MIR26A1	MIR26A2	PTBP3
MIR26A1	MIR26A2	ASPN
MIR26A1	MIR26A2	SERBP1
MIR26A1	MIR26A2	INHBB
MIR26A1	MIR26A2	CEP350
MIR26A1	MIR26A2	CGGBP1
MIR26A1	MIR26A2	DPYD
MIR26A1	MIR26A2	LARP1
MIR26A1	MIR26A2	FBXL19
MIR26A1	MIR26A2	SLC25A16
MIR26A1	MIR26A2	STRADB
MIR26A1	MIR26A2	SIAH3
MIR26A1	MIR26A2	PRDM16
MIR26A1	MIR26A2	ZCCHC24
MIR26A1	MIR26A2	ZSWIM6
MIR26A1	MIR26A2	KLHL18
MIR26A1	MIR26A2	MTFMT
MIR26A1	MIR26A2	PABPC5
MIR26A1	MIR26A2	FRMD4B
MIR26A1	MIR26A2	ZNF608
MIR26A1	MIR26A2	DCX
MIR26A1	MIR26A2	ZNF410
MIR26A1	MIR26A2	TET2
MIR26A1	MIR26A2	ARPP19
MIR26A1	MIR26A2	ABHD5
MIR26A1	MIR26A2	SLC38A2
MIR26A1	MIR26A2	GLUD1
MIR26A1	MIR26A2	MEF2A
MIR26A1	MIR26A2	RSBN1L
MIR26A1	MIR26A2	GPATCH8
MIR26A1	MIR26A2	CDK6
MIR26A1	MIR26A2	EIF4G2
MIR26A1	MIR26A2	TNRC6C
MIR26A1	MIR26A2	RAP1A
MIR26A1	MIR26A2	HS6ST3
MIR26A1	MIR26A2	COX18
MIR26A1	MIR26A2	COL10A1
MIR26A1	MIR26A2	CD24
MIR26A1	MIR26A2	E2F7
MIR26A1	MIR26A2	ANKRD46
MIR26A1	MIR26A2	CLSTN2
MIR26A1	MIR26A2	FAM8A1
MIR26A1	MIR26A2	FRAT2
MIR26A1	MIR26A2	SMAD1
MIR26A1	MIR26A2	NAA15
MIR26A1	MIR26A2	PELI2
MIR26A1	MIR26A2	OTUD4
MIR26A1	MIR26A2	KCNMA1
MIR26A1	MIR26A2	BRWD1
MIR26A1	MIR26A2	CDK8
MIR26A1	MIR26A2	USP6NL
MIR26A1	MIR26A2	UBE2D1
MIR26A1	MIR26A2	RNF6
MIR26A1	MIR26A2	TACR1
MIR26A1	MIR26A2	PRKCD
MIR26A1	MIR26A2	ZFAND6
MIR26A1	MIR26A2	TMEM245
MIR26A1	MIR26A2	HMGA2
MIR26A1	MIR26A2	MAP7
MIR26A1	MIR26A2	NUP58
MIR26A1	MIR26A2	CHAC1
MIR26A1	MIR26A2	ATF2
MIR26A1	MIR26A2	CLASP2
MIR26A1	MIR26A2	GMDS
MIR26A1	MIR26A2	PCNX1
MIR26A1	MIR26A2	SACS
MIR26A1	MIR26A2	WNK3
MIR26A1	MIR26A2	BEND4
MIR26A1	MIR26A2	ULK1
MIR26A1	MIR26A2	RTF1
MIR26A1	MIR26A2	DCTPP1
MIR26A1	MIR26A2	ZNF568
MIR26A1	MIR26A2	SBSPON
MIR26A1	MIR26A2	FAM117B
MIR26A1	MIR26A2	NAB1
MIR26A1	MIR26A2	KPNA6
MIR26A1	MIR26A2	ANGPT1
MIR26A1	MIR26A2	CNOT6L
MIR26A1	MIR26A2	REEP3
MIR26A1	MIR26A2	JMJD1C
MIR26A1	MIR26A2	TET1
MIR26A1	MIR26A2	PAN3
MIR26A1	MIR26A2	TBC1D15
MIR26A1	MIR26A2	FAM98A
MIR26A1	MIR26A2	KCND2
MIR26A1	MIR26A2	MTDH
MIR26A1	MIR26A2	ZBTB4
MIR26A1	MIR26A2	HPGD
MIR26A1	MIR26A2	TCF7L2
MIR26A1	MIR26A2	LYST
MIR26A1	MIR26A2	KPNA4
MIR26A1	MIR26A2	TMEM106B
MIR26A1	MIR26A2	CEMIP2
MIR26A1	MIR26A2	BTLA
MIR26A1	MIR26A2	THAP2
MIR26A1	MIR26A2	TET3
MIR26A1	MIR26A2	CDK2AP1
MIR26A1	MIR26A2	FAM177A1
MIR26A1	MIR26A2	MYT1L
MIR26A1	MIR26A2	NAP1L5
MIR26A1	MIR26A2	MTBP
MIR26A1	MIR26A2	PURA
MIR26A1	MIR26A2	OSBPL11
MIR26A1	MIR26A2	DOCK4
MIR26A1	MIR26A2	ANKS1A
MIR26A1	MIR26A2	CALCOCO2
MIR26A1	MIR26A2	RELCH
MIR26A1	MIR26A2	ATP11C
MIR26A1	MIR26A2	CCDC6
MIR26A1	MIR26A2	SMARCE1
MIR26A1	MIR26A2	NRK
MIR26A1	MIR26A2	SLC6A14
MIR26A1	MIR26A2	RTN3
MIR26A1	MIR26A2	TAOK1
MIR26A1	MIR26A2	RALGAPB
MIR26A1	MIR26A2	ZNF644
MIR26A1	MIR26A2	ENPP4
MIR26A1	MIR26A2	UBN2
MIR26A1	MIR26A2	ZMYND11
MIR26A1	MIR26A2	SLC2A13
MIR26A1	MIR26A2	SLC7A11
MIR26A1	MIR26A2	C17orf80
MIR26A1	MIR26A2	MAP7D3
MIR26A1	MIR26A2	CCDC28A
MIR26A1	MIR26A2	PTGS2
MIR26A1	MIR26A2	NETO1
MIR26A1	MIR26A2	CPSF2
MIR26A1	MIR26A2	PLCB1
MIR26A1	MIR26A2	FMR1
MIR26A1	MIR26A2	ETNK1
MIR26A1	MIR26A2	ACBD5
MIR26A1	MIR26A2	PLOD2
MIR26A1	MIR26A2	MAPK6
MIR26A1	MIR26A2	SCML1
MIR26A1	MIR26A2	LIN28B
MIR26A1	MIR26A2	BHLHE40
MIR26A1	MIR26A2	DPYSL2
MIR26A1	MIR26A2	NUDT11
MIR26A1	MIR26A2	STK39
MIR26A1	MIR26A2	ZC3H12C
MIR26A1	MIR26A2	CNR1
MIR26A1	MIR26A2	FOXJ3
MIR26A1	MIR26A2	PPP6R3
MIR26A1	MIR26A2	ITPR1
MIR26A1	MIR26A2	PRRX1
MIR26A1	MIR26A2	COL19A1
MIR26A1	MIR26A2	AKIRIN1
MIR26A1	MIR26A2	TRPC3
MIR26A1	MIR26A2	ADM
MIR26A1	MIR26A2	TRIM2
MIR26A1	MIR26A2	SLC4A4
MIR26A1	MIR26A2	GJB2
MIR26A1	MIR26A2	ZBTB18
MIR26A1	MIR26A2	CHORDC1
MIR26A1	MIR26A2	ADGRF5
MIR26A1	MIR26A2	AKAP7
MIR26A1	MIR26A2	GNA13
MIR26A1	MIR26A2	USP15
MIR26A1	MIR26A2	RCOR3
MIR26A1	MIR26A2	HOXC8
MIR26A1	MIR26A2	RAP2C
MIR26A1	MIR26A2	SENP5
MIR26A1	MIR26A2	TRIB2
MIR26A1	MIR26A2	NCEH1
MIR26A1	MIR26A2	FBXO33
MIR26A1	MIR26A2	CLINT1
MIR26A1	MIR26A2	ADGRG6
MIR26A1	MIR26A2	MAB21L1
MIR26A1	MIR26A2	FKBP1A
MIR26A1	MIR26A2	POLR3G
MIR26A1	MIR26A2	CIPC
MIR26A1	MIR26A2	CTTNBP2NL
MIR26A1	MIR26A2	DMRT3
MIR26A1	MIR26A2	DHX40
MIR26A1	MIR26A2	G3BP2
MIR26A1	MIR26A2	SLC35G1
MIR26A1	MIR26A2	FAM135A
MIR26A1	MIR26A2	KLHL42
MIR26A1	MIR26A2	CCDC186
MIR26A1	MIR26A2	SATB2
MIR26A1	MIR26A2	LSM12
MIR26A1	MIR26A2	VCPIP1
MIR26A1	MIR26A2	NUS1
MIR26A1	MIR26A2	ATP6V1B2
MIR26A1	MIR26A2	ZDHHC6
MIR26A1	MIR26A2	BNIP3
MIR26A1	MIR26A2	PTPN11
MIR26A1	MIR26A2	ADAM9
MIR26A1	MIR26A2	STYX
MIR26A1	MIR26A2	PRKCQ
MIR26A1	MIR26A2	ST8SIA3
MIR26A1	MIR26A2	CPSF6
MIR26A1	MIR26A2	EIF5
MIR26A1	MIR26A2	MAN1A2
MIR26A1	MIR26A2	MFSD8
MIR26A1	MIR26A2	VKORC1L1
MIR26A1	MIR26A2	EPC2
MIR26A1	MIR26A2	MARK1
MIR26A1	MIR26A2	GABRG2
MIR26A1	MIR26A2	IDE
MIR26A1	MIR26A2	RPS6KA6
MIR26A1	MIR26A2	FXR1
MIR26A1	MIR26A2	RHOQ
MIR26A1	MIR26A2	SYT10
MIR26A1	MIR26A2	ELAVL2
MIR26A1	MIR26A2	TTC13
MIR26A1	MIR26A2	ATXN7L1
MIR26A1	MIR26A2	MIER3
MIR26A1	MIR26A2	DNAJB4
MIR26A1	MIR26A2	B3GNT5
MIR26A1	MIR26A2	TP53INP1
MIR26A1	MIR26A2	ZNF630
MIR26A1	MIR26A2	STRBP
MIR26A1	MIR26A2	PTEN
MIR26A1	MIR26A2	CAMSAP1
MIR26A1	MIR26A2	SLC35F1
MIR26A1	MIR26A2	ZFC3H1
MIR26A1	MIR26A2	SBNO1
MIR26A1	MIR26A2	ATM
MIR26A1	MIR26B	NHS
MIR26A1	MIR26B	UBE2G1
MIR26A1	MIR26B	KPNA3
MIR26A1	MIR26B	PHLDB2
MIR26A1	MIR26B	TOB1
MIR26A1	MIR26B	PDHX
MIR26A1	MIR26B	ZDHHC20
MIR26A1	MIR26B	CASZ1
MIR26A1	MIR26B	BLOC1S2
MIR26A1	MIR26B	MTM1
MIR26A1	MIR26B	ERLIN1
MIR26A1	MIR26B	ZIC5
MIR26A1	MIR26B	BOD1
MIR26A1	MIR26B	EZH2
MIR26A1	MIR26B	EIF2S1
MIR26A1	MIR26B	HGF
MIR26A1	MIR26B	SULF1
MIR26A1	MIR26B	UBR3
MIR26A1	MIR26B	HMGA1
MIR26A1	MIR26B	CREBRF
MIR26A1	MIR26B	SSX2IP
MIR26A1	MIR26B	HOXA5
MIR26A1	MIR26B	ACSL3
MIR26A1	MIR26B	KCNJ2
MIR26A1	MIR26B	SRP19
MIR26A1	MIR26B	FBXO11
MIR26A1	MIR26B	CREBZF
MIR26A1	MIR26B	JAG1
MIR26A1	MIR26B	TNRC6B
MIR26A1	MIR26B	ULK2
MIR26A1	MIR26B	FAM98B
MIR26A1	MIR26B	ACSL4
MIR26A1	MIR26B	PPP3R1
MIR26A1	MIR26B	USP3
MIR26A1	MIR26B	HOXA9
MIR26A1	MIR26B	RCN2
MIR26A1	MIR26B	LNX2
MIR26A1	MIR26B	PTBP3
MIR26A1	MIR26B	ASPN
MIR26A1	MIR26B	SERBP1
MIR26A1	MIR26B	INHBB
MIR26A1	MIR26B	CEP350
MIR26A1	MIR26B	LARP1
MIR26A1	MIR26B	FBXL19
MIR26A1	MIR26B	SLC25A16
MIR26A1	MIR26B	STRADB
MIR26A1	MIR26B	ZCCHC24
MIR26A1	MIR26B	ZSWIM6
MIR26A1	MIR26B	KLHL18
MIR26A1	MIR26B	MTFMT
MIR26A1	MIR26B	FRMD4B
MIR26A1	MIR26B	ZNF608
MIR26A1	MIR26B	ZNF410
MIR26A1	MIR26B	TET2
MIR26A1	MIR26B	ARPP19
MIR26A1	MIR26B	SLC38A2
MIR26A1	MIR26B	MEF2A
MIR26A1	MIR26B	CDK6
MIR26A1	MIR26B	EIF4G2
MIR26A1	MIR26B	COL10A1
MIR26A1	MIR26B	E2F7
MIR26A1	MIR26B	FAM8A1
MIR26A1	MIR26B	FRAT2
MIR26A1	MIR26B	SMAD1
MIR26A1	MIR26B	NAA15
MIR26A1	MIR26B	PELI2
MIR26A1	MIR26B	OTUD4
MIR26A1	MIR26B	BRWD1
MIR26A1	MIR26B	CDK8
MIR26A1	MIR26B	UBE2D1
MIR26A1	MIR26B	RNF6
MIR26A1	MIR26B	PRKCD
MIR26A1	MIR26B	MAP7
MIR26A1	MIR26B	HMGA2
MIR26A1	MIR26B	CHAC1
MIR26A1	MIR26B	ATF2
MIR26A1	MIR26B	CLASP2
MIR26A1	MIR26B	GMDS
MIR26A1	MIR26B	PCNX1
MIR26A1	MIR26B	SACS
MIR26A1	MIR26B	WNK3
MIR26A1	MIR26B	CDK12
MIR26A1	MIR26B	ULK1
MIR26A1	MIR26B	RTF1
MIR26A1	MIR26B	NAB1
MIR26A1	MIR26B	KPNA6
