miRNA_1	miRNA_2	target
MIR34A	MIR449B	ZDHHC17
MIR34A	MIR449B	DIPK2A
MIR34A	MIR449B	LIMD2
MIR34A	MIR449B	DGKZ
MIR34A	MIR449B	ZMYM4
MIR34A	MIR449B	GRM7
MIR34A	MIR449B	DIXDC1
MIR34A	MIR449B	EVI5L
MIR34A	MIR449B	UBP1
MIR34A	MIR449B	HTR2C
MIR34A	MIR449B	CCNE2
MIR34A	MIR449B	DDX17
MIR34A	MIR449B	ASIC2
MIR34A	MIR449B	ALCAM
MIR34A	MIR449B	CACNA1E
MIR34A	MIR449B	ALDOA
MIR34A	MIR449B	PLAG1
MIR34A	MIR449B	NAV3
MIR34A	MIR449B	GPR158
MIR34A	MIR449B	SATB1
MIR34A	MIR449B	TAF5
MIR34A	MIR449B	PACS1
MIR34A	MIR449B	KLF4
MIR34A	MIR449B	LEF1
MIR34A	MIR449B	DLL1
MIR34A	MIR449B	SLC4A7
MIR34A	MIR449B	AHCYL2
MIR34A	MIR449B	PPARGC1B
MIR34A	MIR449B	SMIM15
MIR34A	MIR449B	FKBP1B
MIR34A	MIR449B	RAB1A
MIR34A	MIR449C	PURB
MIR34A	MIR449C	OTUD4
MIR34A	MIR449C	FLOT2
MIR34A	MIR449C	PDGFRA
MIR34A	MIR449C	SYT1
MIR34A	MIR449C	ZEB1
MIR34A	MIR449C	FOXP1
MIR34A	MIR449C	PRSS12
MIR34A	MIR449C	THBS1
MIR34A	MIR449C	ARID2
MIR34A	MIR449C	ACSL1
MIR34A	MIR449C	PPP1R12A
MIR34A	MIR449C	TCF12
MIR34A	MIR449C	G3BP2
MIR34A	MIR449C	MIDEAS
MIR34A	MIR449C	AMER1
MIR34A	MIR449C	TMEM47
MIR34A	MIR449C	GLCE
MIR34A	MIR449C	ZC3H15
MIR34A	MIR449C	SGPP1
MIR34A	MIR449C	NRN1
MIR34A	MIR449C	CNOT6L
MIR34A	MIR449C	CTNND2
MIR34A	MIR449C	HNRNPA0
MIR34A	MIR449C	CDK6
MIR34A	MIR449C	DAAM1
MIR34A	MIR449C	PALLD
MIR34A	MIR449C	WASF1
MIR34A	MIR449C	ZDHHC17
MIR34A	MIR449C	UHRF2
MIR34A	MIR449C	TMEM167A
MIR34A	MIR449C	STK38L
MIR34A	MIR449C	CELF3
MIR34A	MIR449C	CNOT6
MIR34A	MIR449C	ELMOD1
MIR34A	MIR449C	HTR2C
MIR34A	MIR449C	ZNF207
MIR34A	MIR449C	NOTCH1
MIR34A	MIR449C	MLLT3
MIR34A	MIR449C	TMCC3
MIR34A	MIR449C	ALCAM
MIR34A	MIR449C	ANK3
MIR34A	MIR449C	KIDINS220
MIR34A	MIR449C	SOX4
MIR34A	MIR449C	LGR4
MIR34A	MIR449C	ATXN7L3B
MIR34A	MIR449C	RALGPS2
MIR34A	MIR449C	NAV3
MIR34A	MIR449C	ARID4B
MIR34A	MIR449C	E2F5
MIR34A	MIR449C	RAB14
MIR34A	MIR449C	ELAVL2
MIR34A	MIR449C	MET
MIR34A	MIR449C	MYH9
MIR34A	MIR449C	DLL1
MIR34A	MIR449C	SLC4A7
MIR34A	MIR449C	PHF6
MIR34A	MIR449C	AHCYL2
MIR34A	MIR449C	PPARGC1B
MIR34A	MIR449C	NLGN1
MIR34A	MIR449C	FKBP1B
MIR34A	MIR449C	EPHA4
MIR34B	MIR34C	MAP2
MIR34B	MIR34C	RSBN1
MIR34B	MIR34C	SYNCRIP
MIR34B	MIR34C	PDGFRA
MIR34B	MIR34C	FOXP1
MIR34B	MIR34C	CYRIB
MIR34B	MIR34C	CHD1
MIR34B	MIR34C	RPRD1A
MIR34B	MIR34C	NUFIP2
MIR34B	MIR34C	PCDH17
MIR34B	MIR34C	PRKAR2B
MIR34B	MIR34C	MIDEAS
MIR34B	MIR34C	MIER3
MIR34B	MIR34C	AMER1
MIR34B	MIR34C	DPP8
MIR34B	MIR34C	NCKAP1
MIR34B	MIR34C	SGPP1
MIR34B	MIR34C	EIF4E
MIR34B	MIR34C	NRN1
MIR34B	MIR34C	PTPRD
MIR34B	MIR34C	CNOT6L
MIR34B	MIR34C	LEMD3
MIR34B	MIR34C	CTNND2
MIR34B	MIR34C	MYT1L
MIR34B	MIR34C	CDK6
MIR34B	MIR34C	DAAM1
MIR34B	MIR34C	NPTN
MIR34B	MIR34C	WASF1
MIR34B	MIR34C	GPATCH8
MIR34B	MIR34C	SRSF10
MIR34B	MIR34C	RYBP
MIR34B	MIR34C	STK38L
MIR34B	MIR34C	GPR137C
MIR34B	MIR34C	KIF2A
MIR34B	MIR34C	CNOT6
MIR34B	MIR34C	ELMOD1
MIR34B	MIR34C	CAMK4
MIR34B	MIR34C	HTR2C
MIR34B	MIR34C	MLLT3
MIR34B	MIR34C	NOTCH1
MIR34B	MIR34C	RAP1B
MIR34B	MIR34C	ALCAM
MIR34B	MIR34C	MTF2
MIR34B	MIR34C	CREBZF
MIR34B	MIR34C	MYRIP
MIR34B	MIR34C	ANK3
MIR34B	MIR34C	RIC8B
MIR34B	MIR34C	SLITRK3
MIR34B	MIR34C	SOX4
MIR34B	MIR34C	MBNL2
MIR34B	MIR34C	RNF19A
MIR34B	MIR34C	RALGPS2
MIR34B	MIR34C	CASK
MIR34B	MIR34C	NAV3
MIR34B	MIR34C	KANSL1
MIR34B	MIR34C	NAV1
MIR34B	MIR34C	ARID4B
MIR34B	MIR34C	FKBP1A
MIR34B	MIR34C	YWHAG
MIR34B	MIR34C	LAMP5
MIR34B	MIR34C	TAF5
MIR34B	MIR34C	FNDC3A
MIR34B	MIR34C	ELAVL2
MIR34B	MIR34C	SETD3
MIR34B	MIR34C	MET
MIR34B	MIR34C	DLL1
MIR34B	MIR34C	PPP6R3
MIR34B	MIR34C	COL12A1
MIR34B	MIR34C	NDST1
MIR34B	MIR34C	PPP1R10
MIR34B	MIR34C	GABRB2
MIR34B	MIR34C	CDK17
MIR34B	MIR34C	AHCYL2
MIR34B	MIR34C	FKBP1B
MIR34B	MIR34C	CAPZA1
MIR34B	MIR34C	NAA50
MIR34B	MIR449A	PDGFRA
MIR34B	MIR449A	FOXP1
MIR34B	MIR449A	CHD1
MIR34B	MIR449A	MIDEAS
MIR34B	MIR449A	AMER1
MIR34B	MIR449A	SGPP1
MIR34B	MIR449A	NRN1
MIR34B	MIR449A	CDK6
MIR34B	MIR449A	DAAM1
MIR34B	MIR449A	WASF1
MIR34B	MIR449A	STK38L
MIR34B	MIR449A	RPS6KA4
MIR34B	MIR449A	POU2F1
MIR34B	MIR449A	ELMOD1
MIR34B	MIR449A	MLLT3
MIR34B	MIR449A	NOTCH1
MIR34B	MIR449A	ALCAM
MIR34B	MIR449A	MYRIP
MIR34B	MIR449A	ANK3
MIR34B	MIR449A	RIC8B
MIR34B	MIR449A	SOX4
MIR34B	MIR449A	RALGPS2
MIR34B	MIR449A	NAV3
MIR34B	MIR449A	NAV1
MIR34B	MIR449A	ARID4B
MIR34B	MIR449A	TAF5
MIR34B	MIR449A	MET
MIR34B	MIR449A	ANK2
MIR34B	MIR449A	NDST1
MIR34B	MIR449A	COL12A1
MIR34B	MIR449A	DLL1
MIR34B	MIR449A	PPP1R10
MIR34B	MIR449A	AHCYL2
MIR34B	MIR449A	FKBP1B
MIR34B	MIR449A	EPHA4
MIR34B	MIR449A	NAA50
MIR34B	MIR449B	RSBN1
MIR34B	MIR449B	PDGFRA
MIR34B	MIR449B	NAMPT
MIR34B	MIR449B	FOXP1
MIR34B	MIR449B	CHD1
MIR34B	MIR449B	MIDEAS
MIR34B	MIR449B	AMER1
MIR34B	MIR449B	SGPP1
MIR34B	MIR449B	NRN1
MIR34B	MIR449B	CBL
MIR34B	MIR449B	CNOT6L
MIR34B	MIR449B	CTNND2
MIR34B	MIR449B	CDK6
MIR34B	MIR449B	DAAM1
MIR34B	MIR449B	ARPP21
MIR34B	MIR449B	WASF1
MIR34B	MIR449B	STK38L
MIR34B	MIR449B	GPR137C
MIR34B	MIR449B	RPS6KA4
MIR34B	MIR449B	POU2F1
MIR34B	MIR449B	CNOT6
MIR34B	MIR449B	ELMOD1
MIR34B	MIR449B	ZMYND11
MIR34B	MIR449B	HTR2C
MIR34B	MIR449B	PPP3CA
MIR34B	MIR449B	NOTCH1
MIR34B	MIR449B	ZNF207
MIR34B	MIR449B	MLLT3
MIR34B	MIR449B	ALCAM
MIR34B	MIR449B	MDGA2
MIR34B	MIR449B	MYRIP
MIR34B	MIR449B	ANK3
MIR34B	MIR449B	RIC8B
MIR34B	MIR449B	SOX4
MIR34B	MIR449B	ATXN7L3B
MIR34B	MIR449B	RALGPS2
MIR34B	MIR449B	NAV3
MIR34B	MIR449B	ARID4B
MIR34B	MIR449B	NAV1
MIR34B	MIR449B	TAF5
MIR34B	MIR449B	WASL
MIR34B	MIR449B	MET
MIR34B	MIR449B	NDST1
MIR34B	MIR449B	DLL1
MIR34B	MIR449B	AHCYL2
MIR34B	MIR449B	YWHAZ
MIR34B	MIR449B	FKBP1B
MIR34B	MIR449B	ENOX2
MIR34B	MIR449C	NDC1
MIR34B	MIR449C	JARID2
MIR34B	MIR449C	SRGAP1
MIR34B	MIR449C	ZMYM3
MIR34B	MIR449C	EFCAB14
MIR34B	MIR449C	MIDEAS
MIR34B	MIR449C	AMER1
MIR34B	MIR449C	RPS6KB1
MIR34B	MIR449C	TMEM47
MIR34B	MIR449C	SSR1
MIR34B	MIR449C	ACTL6A
MIR34B	MIR449C	ZZZ3
MIR34B	MIR449C	UBE2W
MIR34B	MIR449C	ARPP21
MIR34B	MIR449C	TOX
MIR34B	MIR449C	TENM1
MIR34B	MIR449C	RPS6KA4
MIR34B	MIR449C	MED13
MIR34B	MIR449C	PIK3C2A
MIR34B	MIR449C	PPP3CA
MIR34B	MIR449C	NOTCH1
MIR34B	MIR449C	MLLT3
MIR34B	MIR449C	PIEZO2
MIR34B	MIR449C	MYCBP2
MIR34B	MIR449C	TBC1D12
MIR34B	MIR449C	ARID4B
MIR34B	MIR449C	ACTR1A
MIR34B	MIR449C	JAZF1
MIR34B	MIR449C	NUP50
MIR34B	MIR449C	ELAVL2
MIR34B	MIR449C	VAMP3
MIR34B	MIR449C	GSK3B
MIR34B	MIR449C	DNAJC18
MIR34B	MIR449C	MAPK1IP1L
MIR34B	MIR449C	EPHA4
MIR34B	MIR449C	RAP1GAP2
MIR34B	MIR449C	FOXP1
MIR34B	MIR449C	THBS1
MIR34B	MIR449C	PABIR2
MIR34B	MIR449C	THAP12
MIR34B	MIR449C	PPP1R12A
MIR34B	MIR449C	CDK19
MIR34B	MIR449C	BRD4
MIR34B	MIR449C	ARL5B
MIR34B	MIR449C	RDX
MIR34B	MIR449C	NRN1
MIR34B	MIR449C	DAAM1
MIR34B	MIR449C	PEAK1
MIR34B	MIR449C	CBX5
MIR34B	MIR449C	WASF1
MIR34B	MIR449C	CNOT6
MIR34B	MIR449C	ZBTB10
MIR34B	MIR449C	RAB3C
MIR34B	MIR449C	TAOK1
MIR34B	MIR449C	CNOT4
MIR34B	MIR449C	PHACTR1
MIR34B	MIR449C	ARID1B
MIR34B	MIR449C	CCNG1
MIR34B	MIR449C	RALGPS2
MIR34B	MIR449C	FAM171A1
MIR34B	MIR449C	PAPOLA
MIR34B	MIR449C	JAKMIP1
MIR34B	MIR449C	COL12A1
MIR34B	MIR449C	PHF6
MIR34B	MIR449C	CREB1
MIR34B	MIR449C	YWHAZ
MIR34B	MIR449C	CYRIB
MIR34B	MIR449C	ZMPSTE24
MIR34B	MIR449C	USP15
MIR34B	MIR449C	PDGFRA
MIR34B	MIR449C	POU4F1
MIR34B	MIR449C	SLC25A36
MIR34B	MIR449C	ZC3H15
MIR34B	MIR449C	PTPRG
MIR34B	MIR449C	SGPP1
MIR34B	MIR449C	CDK6
MIR34B	MIR449C	NFAT5
MIR34B	MIR449C	ARRDC3
MIR34B	MIR449C	ASCL1
MIR34B	MIR449C	SRSF10
MIR34B	MIR449C	STK38L
MIR34B	MIR449C	STK39
MIR34B	MIR449C	ATP11C
MIR34B	MIR449C	ELMOD1
MIR34B	MIR449C	MYB
MIR34B	MIR449C	ZNF207
MIR34B	MIR449C	PUM1
MIR34B	MIR449C	ANK3
MIR34B	MIR449C	SOX4
MIR34B	MIR449C	MTCL1
MIR34B	MIR449C	RAB10
MIR34B	MIR449C	RHOQ
MIR34B	MIR449C	ATXN7L3B
MIR34B	MIR449C	ATP13A3
MIR34B	MIR449C	DGKI
MIR34B	MIR449C	RAB14
MIR34B	MIR449C	WASL
MIR34B	MIR449C	ETS1
MIR34B	MIR449C	CELF2
MIR34B	MIR449C	MET
MIR34B	MIR449C	NRG1
MIR34B	MIR449C	CDK17
MIR34B	MIR449C	TMEM87A
MIR34B	MIR449C	HOXC8
MIR34B	MIR449C	PDK1
MIR34B	MIR449C	CNTNAP1
MIR34B	MIR449C	DHX40
MIR34B	MIR449C	ARID2
MIR34B	MIR449C	ING3
MIR34B	MIR449C	PAXBP1
MIR34B	MIR449C	FERMT2
MIR34B	MIR449C	PLEKHA1
MIR34B	MIR449C	USP25
MIR34B	MIR449C	ZNF148
MIR34B	MIR449C	CNOT6L
MIR34B	MIR449C	CTNND2
MIR34B	MIR449C	ADGRL2
MIR34B	MIR449C	SLC25A13
MIR34B	MIR449C	ZMYND11
MIR34B	MIR449C	HTR2C
MIR34B	MIR449C	ALCAM
MIR34B	MIR449C	ERLIN1
MIR34B	MIR449C	RICTOR
MIR34B	MIR449C	SNIP1
MIR34B	MIR449C	HOXB8
MIR34B	MIR449C	RNF19A
MIR34B	MIR449C	CAPRIN2
MIR34B	MIR449C	KCNMA1
MIR34B	MIR449C	PLAGL1
MIR34B	MIR449C	NAV3
MIR34B	MIR449C	RHOH
MIR34B	MIR449C	LRRC58
MIR34B	MIR449C	PRKAA2
MIR34B	MIR449C	ATP1B3
MIR34B	MIR449C	TRIM2
MIR34B	MIR449C	DLL1
MIR34B	MIR449C	PPP1R10
MIR34B	MIR449C	AHCYL2
MIR34B	MIR449C	FKBP1B
MIR34C	MIR449A	MYCN
MIR34C	MIR449A	MTMR9
MIR34C	MIR449A	FLOT2
MIR34C	MIR449A	CORO1C
MIR34C	MIR449A	CHD1
MIR34C	MIR449A	SLCO3A1
MIR34C	MIR449A	SCN2B
MIR34C	MIR449A	TCF12
MIR34C	MIR449A	PGAP4
MIR34C	MIR449A	BTBD11
MIR34C	MIR449A	MIDEAS
MIR34C	MIR449A	STRN3
MIR34C	MIR449A	AMER1
MIR34C	MIR449A	GABRA3
MIR34C	MIR449A	SEMA4F
MIR34C	MIR449A	CERS6
MIR34C	MIR449A	RAB21
MIR34C	MIR449A	RAP1GDS1
MIR34C	MIR449A	PNOC
MIR34C	MIR449A	METAP1
MIR34C	MIR449A	ZDHHC16
MIR34C	MIR449A	CELF3
MIR34C	MIR449A	SRPRA
MIR34C	MIR449A	MLLT3
MIR34C	MIR449A	NOTCH1
MIR34C	MIR449A	CBFA2T3
MIR34C	MIR449A	PPP2R3A
MIR34C	MIR449A	HOXA13
MIR34C	MIR449A	KDM7A
MIR34C	MIR449A	MYRIP
MIR34C	MIR449A	BRINP1
MIR34C	MIR449A	RIC8B
MIR34C	MIR449A	LGR4
MIR34C	MIR449A	ATMIN
MIR34C	MIR449A	MSL2
MIR34C	MIR449A	FBXO10
MIR34C	MIR449A	ACSL4
MIR34C	MIR449A	ARID4B
MIR34C	MIR449A	NAV1
MIR34C	MIR449A	NOTCH2
MIR34C	MIR449A	MAP2K1
MIR34C	MIR449A	FOSL1
MIR34C	MIR449A	PEG10
MIR34C	MIR449A	FAM76A
MIR34C	MIR449A	INA
MIR34C	MIR449A	MPP2
MIR34C	MIR449A	STX17
MIR34C	MIR449A	SEPTIN3
MIR34C	MIR449A	GPR85
MIR34C	MIR449A	PURB
MIR34C	MIR449A	SYT1
MIR34C	MIR449A	FOXP1
MIR34C	MIR449A	SLC25A27
MIR34C	MIR449A	GMFB
MIR34C	MIR449A	ACSL1
MIR34C	MIR449A	PKIA
MIR34C	MIR449A	RALY
MIR34C	MIR449A	CASP2
MIR34C	MIR449A	XYLT1
MIR34C	MIR449A	AXL
MIR34C	MIR449A	NRN1
MIR34C	MIR449A	ELL2
MIR34C	MIR449A	DAAM1
MIR34C	MIR449A	DCP1A
MIR34C	MIR449A	WASF1
MIR34C	MIR449A	NECTIN1
MIR34C	MIR449A	POGZ
MIR34C	MIR449A	E2F3
MIR34C	MIR449A	FOXN2
MIR34C	MIR449A	FUT9
MIR34C	MIR449A	RALGPS2
MIR34C	MIR449A	E2F5
MIR34C	MIR449A	BRPF3
MIR34C	MIR449A	FGD6
MIR34C	MIR449A	HSPA1B
MIR34C	MIR449A	GALNT7
MIR34C	MIR449A	COL12A1
MIR34C	MIR449A	ZDHHC23
MIR34C	MIR449A	GAS1
MIR34C	MIR449A	MGAT4A
MIR34C	MIR449A	PTPRM
MIR34C	MIR449A	FOXJ2
MIR34C	MIR449A	PDGFRA
MIR34C	MIR449A	ACBD3
MIR34C	MIR449A	KIAA1217
MIR34C	MIR449A	SNTB2
MIR34C	MIR449A	NRIP3
MIR34C	MIR449A	ASB1
MIR34C	MIR449A	ARHGAP26
MIR34C	MIR449A	GLCE
MIR34C	MIR449A	SGPP1
MIR34C	MIR449A	AGO4
MIR34C	MIR449A	TGIF2
MIR34C	MIR449A	BMP3
MIR34C	MIR449A	CDK6
MIR34C	MIR449A	ERGIC1
MIR34C	MIR449A	LMBR1L
MIR34C	MIR449A	NUMBL
MIR34C	MIR449A	UHRF2
MIR34C	MIR449A	STK38L
MIR34C	MIR449A	ELMOD1
MIR34C	MIR449A	OSGIN2
MIR34C	MIR449A	PEA15
MIR34C	MIR449A	ARHGAP1
MIR34C	MIR449A	LDHA
MIR34C	MIR449A	ZNF281
MIR34C	MIR449A	ANK3
MIR34C	MIR449A	FUT8
MIR34C	MIR449A	SOX4
MIR34C	MIR449A	SLC18A1
MIR34C	MIR449A	NR4A2
MIR34C	MIR449A	TPD52
MIR34C	MIR449A	CALCR
MIR34C	MIR449A	MET
MIR34C	MIR449A	NDST1
MIR34C	MIR449A	TENT5A
MIR34C	MIR449A	HCN3
MIR34C	MIR449A	XPO5
MIR34C	MIR449A	GNAO1
MIR34C	MIR449A	TTC19
MIR34C	MIR449A	PIP4P2
MIR34C	MIR449A	PPP1R11
MIR34C	MIR449A	CLOCK
MIR34C	MIR449A	SATB2
MIR34C	MIR449A	RGS17
MIR34C	MIR449A	FAM167A
MIR34C	MIR449A	ANKRD52
MIR34C	MIR449A	DMAC2L
MIR34C	MIR449A	PKP4
MIR34C	MIR449A	DIPK2A
MIR34C	MIR449A	MEX3C
MIR34C	MIR449A	ZDHHC17
MIR34C	MIR449A	LIMD2
MIR34C	MIR449A	ZMYM4
MIR34C	MIR449A	GRM7
MIR34C	MIR449A	DIXDC1
MIR34C	MIR449A	EVI5L
MIR34C	MIR449A	UBP1
MIR34C	MIR449A	CCNE2
MIR34C	MIR449A	DDX17
MIR34C	MIR449A	ASIC2
MIR34C	MIR449A	ALCAM
MIR34C	MIR449A	CUEDC1
MIR34C	MIR449A	CACNA1E
MIR34C	MIR449A	CA7
MIR34C	MIR449A	NAV3
MIR34C	MIR449A	PLAG1
MIR34C	MIR449A	GPR158
MIR34C	MIR449A	PACS1
MIR34C	MIR449A	TAF5
MIR34C	MIR449A	KLF4
MIR34C	MIR449A	SURF4
MIR34C	MIR449A	LEF1
MIR34C	MIR449A	DLL1
MIR34C	MIR449A	JAG1
MIR34C	MIR449A	PPP1R10
MIR34C	MIR449A	SLC4A7
MIR34C	MIR449A	LRRC40
MIR34C	MIR449A	AHCYL2
MIR34C	MIR449A	PPARGC1B
MIR34C	MIR449A	SMIM15
MIR34C	MIR449A	FKBP1B
MIR34C	MIR449A	NAA50
MIR34C	MIR449B	MYCN
MIR34C	MIR449B	MTMR9
MIR34C	MIR449B	FLOT2
MIR34C	MIR449B	NFE2L1
MIR34C	MIR449B	CORO1C
MIR34C	MIR449B	CHD1
MIR34C	MIR449B	SLCO3A1
MIR34C	MIR449B	SCN2B
MIR34C	MIR449B	TCF12
MIR34C	MIR449B	TMEFF1
MIR34C	MIR449B	PGAP4
MIR34C	MIR449B	BTBD11
MIR34C	MIR449B	MIDEAS
MIR34C	MIR449B	STRN3
MIR34C	MIR449B	AMER1
MIR34C	MIR449B	GABRA3
MIR34C	MIR449B	SEMA4F
MIR34C	MIR449B	CERS6
MIR34C	MIR449B	RAB21
MIR34C	MIR449B	RAP1GDS1
MIR34C	MIR449B	PNOC
MIR34C	MIR449B	METAP1
MIR34C	MIR449B	ZDHHC16
MIR34C	MIR449B	CELF3
MIR34C	MIR449B	SRPRA
MIR34C	MIR449B	MLLT3
MIR34C	MIR449B	NOTCH1
MIR34C	MIR449B	CBFA2T3
MIR34C	MIR449B	PPP2R3A
MIR34C	MIR449B	KDM7A
MIR34C	MIR449B	MYRIP
MIR34C	MIR449B	BRINP1
MIR34C	MIR449B	RIC8B
MIR34C	MIR449B	LGR4
MIR34C	MIR449B	ATMIN
MIR34C	MIR449B	IGSF1
MIR34C	MIR449B	MSL2
MIR34C	MIR449B	FBXO10
MIR34C	MIR449B	ACSL4
MIR34C	MIR449B	NAV1
MIR34C	MIR449B	ARID4B
MIR34C	MIR449B	NOTCH2
MIR34C	MIR449B	PEG10
MIR34C	MIR449B	MAP2K1
MIR34C	MIR449B	FOSL1
MIR34C	MIR449B	FAM76A
MIR34C	MIR449B	INA
MIR34C	MIR449B	MPP2
MIR34C	MIR449B	STX17
MIR34C	MIR449B	SEPTIN3
MIR34C	MIR449B	GPR85
MIR34C	MIR449B	PURB
MIR34C	MIR449B	SYT1
MIR34C	MIR449B	FOXP1
MIR34C	MIR449B	SLC25A27
MIR34C	MIR449B	THRB
MIR34C	MIR449B	GMFB
MIR34C	MIR449B	PKIA
MIR34C	MIR449B	ACSL1
MIR34C	MIR449B	CASP2
MIR34C	MIR449B	XYLT1
MIR34C	MIR449B	AXL
MIR34C	MIR449B	NRN1
MIR34C	MIR449B	ELL2
MIR34C	MIR449B	DAAM1
MIR34C	MIR449B	DCP1A
MIR34C	MIR449B	WASF1
MIR34C	MIR449B	GPR137C
MIR34C	MIR449B	CNOT6
MIR34C	MIR449B	NECTIN1
MIR34C	MIR449B	POGZ
MIR34C	MIR449B	E2F3
MIR34C	MIR449B	FOXN2
MIR34C	MIR449B	FUT9
MIR34C	MIR449B	RALGPS2
MIR34C	MIR449B	E2F5
MIR34C	MIR449B	BRPF3
MIR34C	MIR449B	HSPA1B
MIR34C	MIR449B	FGD6
MIR34C	MIR449B	GALNT7
MIR34C	MIR449B	ZDHHC23
MIR34C	MIR449B	SYNJ1
MIR34C	MIR449B	GAS1
MIR34C	MIR449B	MGAT4A
MIR34C	MIR449B	RSBN1
MIR34C	MIR449B	PDGFRA
MIR34C	MIR449B	FOXJ2
MIR34C	MIR449B	ACBD3
MIR34C	MIR449B	KIAA1217
MIR34C	MIR449B	SNTB2
MIR34C	MIR449B	NRIP3
MIR34C	MIR449B	ASB1
MIR34C	MIR449B	SCAI
MIR34C	MIR449B	ARHGAP26
MIR34C	MIR449B	GLCE
MIR34C	MIR449B	SGPP1
MIR34C	MIR449B	AGO4
MIR34C	MIR449B	TGIF2
MIR34C	MIR449B	BMP3
MIR34C	MIR449B	CDK6
MIR34C	MIR449B	LMBR1L
MIR34C	MIR449B	NUMBL
MIR34C	MIR449B	UHRF2
MIR34C	MIR449B	STK38L
MIR34C	MIR449B	ELMOD1
MIR34C	MIR449B	OSGIN2
MIR34C	MIR449B	PEA15
MIR34C	MIR449B	ARHGAP1
MIR34C	MIR449B	ZNF281
MIR34C	MIR449B	LDHA
MIR34C	MIR449B	ANK3
MIR34C	MIR449B	FUT8
MIR34C	MIR449B	SOX4
MIR34C	MIR449B	SLC18A1
MIR34C	MIR449B	NR4A2
MIR34C	MIR449B	TPD52
MIR34C	MIR449B	CALCR
MIR34C	MIR449B	MET
MIR34C	MIR449B	NDST1
MIR34C	MIR449B	TENT5A
MIR34C	MIR449B	XPO5
MIR34C	MIR449B	HCN3
MIR34C	MIR449B	TTC19
MIR34C	MIR449B	PPP1R11
MIR34C	MIR449B	PIP4P2
MIR34C	MIR449B	SNCA
MIR34C	MIR449B	CLOCK
MIR34C	MIR449B	SATB2
MIR34C	MIR449B	RGS17
MIR34C	MIR449B	FAM167A
MIR34C	MIR449B	ANKRD52
MIR34C	MIR449B	CNOT6L
MIR34C	MIR449B	CTNND2
MIR34C	MIR449B	DMAC2L
MIR34C	MIR449B	PKP4
MIR34C	MIR449B	MEX3C
MIR34C	MIR449B	ZDHHC17
MIR34C	MIR449B	DIPK2A
MIR34C	MIR449B	FOXN3
MIR34C	MIR449B	LIMD2
MIR34C	MIR449B	ZMYM4
MIR34C	MIR449B	GRM7
MIR34C	MIR449B	DIXDC1
MIR34C	MIR449B	EVI5L
MIR34C	MIR449B	UBP1
MIR34C	MIR449B	HTR2C
MIR34C	MIR449B	CCNE2
MIR34C	MIR449B	DDX17
MIR34C	MIR449B	ASIC2
MIR34C	MIR449B	ALCAM
MIR34C	MIR449B	ZDHHC21
MIR34C	MIR449B	CUEDC1
MIR34C	MIR449B	PDE7B
MIR34C	MIR449B	CACNA1E
MIR34C	MIR449B	CA7
MIR34C	MIR449B	PLAG1
MIR34C	MIR449B	NAV3
MIR34C	MIR449B	GPR158
MIR34C	MIR449B	TAF5
MIR34C	MIR449B	PACS1
MIR34C	MIR449B	KLF4
MIR34C	MIR449B	SURF4
MIR34C	MIR449B	LEF1
MIR34C	MIR449B	DLL1
MIR34C	MIR449B	JAG1
MIR34C	MIR449B	SLC4A7
MIR34C	MIR449B	LRRC40
MIR34C	MIR449B	AHCYL2
MIR34C	MIR449B	PPARGC1B
MIR34C	MIR449B	SMIM15
MIR34C	MIR449B	FKBP1B
MIR34C	MIR449B	SNX15
MIR34C	MIR449C	PURB
MIR34C	MIR449C	OTUD4
MIR34C	MIR449C	MAP3K2
MIR34C	MIR449C	FLOT2
MIR34C	MIR449C	PDGFRA
MIR34C	MIR449C	PDE4B
MIR34C	MIR449C	SYT1
MIR34C	MIR449C	FOXP1
MIR34C	MIR449C	CYRIB
MIR34C	MIR449C	ACSL1
MIR34C	MIR449C	IL6ST
MIR34C	MIR449C	CALD1
MIR34C	MIR449C	TCF12
MIR34C	MIR449C	MIDEAS
MIR34C	MIR449C	AMER1
MIR34C	MIR449C	GLCE
MIR34C	MIR449C	SGPP1
MIR34C	MIR449C	NRN1
MIR34C	MIR449C	CNOT6L
MIR34C	MIR449C	CTNND2
MIR34C	MIR449C	RAP2A
MIR34C	MIR449C	CDK6
MIR34C	MIR449C	DAAM1
MIR34C	MIR449C	WASF1
MIR34C	MIR449C	ZDHHC17
MIR34C	MIR449C	UHRF2
MIR34C	MIR449C	SRSF10
MIR34C	MIR449C	FOXN3
MIR34C	MIR449C	STK38L
MIR34C	MIR449C	RUNX1T1
MIR34C	MIR449C	AKTIP
MIR34C	MIR449C	CNOT6
MIR34C	MIR449C	ELMOD1
MIR34C	MIR449C	CELF3
MIR34C	MIR449C	HTR2C
MIR34C	MIR449C	MLLT3
MIR34C	MIR449C	NOTCH1
MIR34C	MIR449C	ALCAM
MIR34C	MIR449C	ANK3
MIR34C	MIR449C	SOX4
MIR34C	MIR449C	LGR4
MIR34C	MIR449C	RNF19A
MIR34C	MIR449C	RALGPS2
MIR34C	MIR449C	NAV3
MIR34C	MIR449C	ARID4B
MIR34C	MIR449C	E2F5
MIR34C	MIR449C	ELAVL2
MIR34C	MIR449C	MET
MIR34C	MIR449C	MYH9
MIR34C	MIR449C	DLL1
MIR34C	MIR449C	JAG1
MIR34C	MIR449C	COL12A1
MIR34C	MIR449C	PPP1R10
