miRNA_1	miRNA_2	bifan_target_1	bifan_target_2
MIR302B	MIR520B	MTF1	ZNF148
MIR302B	MIR520B	RAB22A	RAB11A
MIR302B	MIR520B	GDF11	LEFTY2
MIR302B	MIR520B	ZBTB41	PRDM4
MIR302B	MIR520C	E2F7	E2F5
MIR302B	MIR520C	ZBTB5	ZNF367
MIR302B	MIR520C	UBE2B	UBE2W
MIR302B	MIR520C	GLIS3	AEBP2
MIR302B	MIR520C	LEFTY1	GDF11
MIR302B	MIR520C	LEFTY1	LEFTY2
MIR302B	MIR520C	MTF1	ZNF148
MIR302B	MIR520C	RAB22A	RAB11A
MIR302B	MIR520C	GDF11	LEFTY2
MIR302B	MIR520C	ZBTB41	PRDM4
MIR302B	MIR520D	E2F7	E2F5
MIR302B	MIR520D	ZBTB5	ZNF367
MIR302B	MIR520D	UBE2B	UBE2W
MIR302B	MIR520D	GLIS3	AEBP2
MIR302B	MIR520D	MTF1	ZNF148
MIR302B	MIR520D	RAB22A	RAB11A
MIR302B	MIR520D	GDF11	LEFTY2
MIR302B	MIR520D	ZBTB41	PRDM4
MIR302B	MIR520E	NR2C2	NR2E1
MIR302B	MIR520E	E2F7	E2F5
MIR302B	MIR520E	ZBTB5	ZNF367
MIR302B	MIR520E	UBE2B	UBE2W
MIR302B	MIR520E	GLIS3	AEBP2
MIR302B	MIR520E	LEFTY1	GDF11
MIR302B	MIR520E	LEFTY1	LEFTY2
MIR302B	MIR520E	MTF1	ZNF148
MIR302B	MIR520E	RAB22A	RAB11A
MIR302B	MIR520E	GDF11	LEFTY2
MIR302B	MIR520E	ZBTB41	PRDM4
MIR302B	MIR520F	PRDM4	ZBTB41
MIR302B	MIR520F	MTF1	ZNF148
MIR302B	MIR520F	AEBP2	GLIS3
MIR302B	MIR520G	NR2C2	NR2F2
MIR302B	MIR524	RAB22A	RAB11A
MIR302C	MIR302D	ELAVL2	TARDBP
MIR302C	MIR302D	ZBTB5	ZNF367
MIR302C	MIR302D	GLIS3	AEBP2
MIR302C	MIR302D	PHC3	MBTD1
MIR302C	MIR302D	MTF1	ZNF148
MIR302C	MIR302D	RAB22A	RAB11A
MIR302C	MIR372	ELAVL2	TARDBP
MIR302C	MIR372	ZBTB5	ZNF367
MIR302C	MIR372	GLIS3	AEBP2
MIR302C	MIR372	MTF1	ZNF148
MIR302C	MIR372	TRIM2	TRIM36
MIR302C	MIR372	HIPK3	DYRK2
MIR302C	MIR373	ELAVL2	TARDBP
MIR302C	MIR373	ZBTB5	ZNF367
MIR302C	MIR373	UBE2B	UBE2W
MIR302C	MIR373	ASF1A	ASF1B
MIR302C	MIR373	MTF1	ZNF148
MIR302C	MIR373	TRIM2	TRIM36
MIR302C	MIR373	RAB22A	RAB11A
MIR302C	MIR373	HIPK3	DYRK2
MIR302C	MIR512-1	ERBB4	EPHA5
MIR302C	MIR512-1	DYRK2	HIPK3
MIR302C	MIR512-2	ERBB4	EPHA5
MIR302C	MIR512-2	DYRK2	HIPK3
MIR302C	MIR519A1	MAP3K2	MAP2K4
MIR302C	MIR519C	MAP3K2	MAP2K4
MIR302C	MIR520A	PSD3	MON2
MIR302C	MIR520A	ZBTB5	ZNF367
MIR302C	MIR520A	SAR1B	ARF6
MIR302C	MIR520A	GLIS3	AEBP2
MIR302C	MIR520A	PHC3	MBTD1
MIR302C	MIR520A	RNF38	RNF6
MIR302C	MIR520A	RAB22A	RAB11A
MIR302C	MIR520B	ZBTB5	ZNF367
MIR302C	MIR520B	UBE2B	UBE2W
MIR302C	MIR520B	GLIS3	AEBP2
MIR302C	MIR520B	MTF1	ZNF148
MIR302C	MIR520B	RAB22A	RAB11A
MIR302C	MIR520B	ASH1L	KMT2A
MIR302C	MIR520C	ZBTB5	ZNF367
MIR302C	MIR520C	UBE2B	UBE2W
MIR302C	MIR520C	GLIS3	AEBP2
MIR302C	MIR520C	MTF1	ZNF148
MIR302C	MIR520C	MAP2K4	MAP3K2
MIR302C	MIR520C	RAB22A	RAB11A
MIR302C	MIR520C	HIPK3	DYRK2
MIR302C	MIR520D	ELAVL2	TARDBP
MIR302C	MIR520D	ZBTB5	ZNF367
MIR302C	MIR520D	UBE2B	UBE2W
MIR302C	MIR520D	GLIS3	AEBP2
MIR302C	MIR520D	LRP1B	VLDLR
MIR302C	MIR520D	MTF1	ZNF148
MIR302C	MIR520D	RAB22A	RAB11A
MIR302C	MIR520D	ASH1L	KMT2A
MIR302C	MIR520D	MTMR3	SBF2
MIR302C	MIR520E	ZBTB5	ZNF367
MIR302C	MIR520E	UBE2B	UBE2W
MIR302C	MIR520E	GLIS3	AEBP2
MIR302C	MIR520E	MTF1	ZNF148
MIR302C	MIR520E	RAB22A	RAB11A
MIR302C	MIR520F	RNF38	RNF6
MIR302C	MIR520F	ARF6	SAR1B
MIR302C	MIR520F	ASH1L	KMT2A
MIR302C	MIR520F	MTF1	ZNF148
MIR302C	MIR520F	AEBP2	GLIS3
MIR302C	MIR522	DYRK2	HIPK3
MIR302C	MIR522	SUV39H2	KMT2A
MIR302C	MIR522	RBMX	HNRNPDL
MIR302C	MIR523	SUV39H2	KMT2A
MIR302C	MIR524	RAB22A	RAB11A
MIR302C	MIR525	PSD3	MON2
MIR302D	MIR372	ELAVL2	TARDBP
MIR302D	MIR372	ZBTB5	ZNF367
MIR302D	MIR372	GLIS3	AEBP2
MIR302D	MIR372	MTF1	ZNF148
MIR302D	MIR372	GDF11	LEFTY2
MIR302D	MIR372	ZBTB41	PRDM4
MIR302D	MIR373	ELAVL2	TARDBP
MIR302D	MIR373	ZBTB5	ZNF367
MIR302D	MIR373	MINK1	PAK2
MIR302D	MIR373	LEFTY1	GDF11
MIR302D	MIR373	LEFTY1	LEFTY2
MIR302D	MIR373	MTF1	ZNF148
MIR302D	MIR373	IRF2	IRF9
MIR302D	MIR373	RAB22A	RAB11A
MIR302D	MIR373	GDF11	LEFTY2
MIR302D	MIR373	ZBTB41	PRDM4
MIR302D	MIR512-1	CDK6	CDK19
MIR302D	MIR512-2	CDK6	CDK19
MIR302D	MIR520A	ZBTB5	ZNF367
MIR302D	MIR520A	GLIS3	AEBP2
MIR302D	MIR520A	LEFTY1	GDF11
MIR302D	MIR520A	LEFTY1	LEFTY2
MIR302D	MIR520A	PHC3	MBTD1
MIR302D	MIR520A	IRF2	IRF9
MIR302D	MIR520A	RAB22A	RAB11A
MIR302D	MIR520A	GDF11	LEFTY2
MIR302D	MIR520A	ZBTB41	PRDM4
MIR302D	MIR520B	ZBTB5	ZNF367
MIR302D	MIR520B	GLIS3	AEBP2
MIR302D	MIR520B	LEFTY1	GDF11
MIR302D	MIR520B	LEFTY1	LEFTY2
MIR302D	MIR520B	MTF1	ZNF148
MIR302D	MIR520B	IRF2	IRF9
MIR302D	MIR520B	RAB22A	RAB11A
MIR302D	MIR520B	GDF11	LEFTY2
MIR302D	MIR520B	ZBTB41	PRDM4
MIR302D	MIR520C	ZBTB5	ZNF367
MIR302D	MIR520C	GLIS3	AEBP2
MIR302D	MIR520C	LEFTY1	GDF11
MIR302D	MIR520C	LEFTY1	LEFTY2
MIR302D	MIR520C	MTF1	ZNF148
MIR302D	MIR520C	IRF2	IRF9
MIR302D	MIR520C	RAB22A	RAB11A
MIR302D	MIR520C	GDF11	LEFTY2
MIR302D	MIR520C	ZBTB41	PRDM4
MIR302D	MIR520D	ELAVL2	TARDBP
MIR302D	MIR520D	ZBTB5	ZNF367
MIR302D	MIR520D	GLIS3	AEBP2
MIR302D	MIR520D	CDK6	CDK19
MIR302D	MIR520D	MTF1	ZNF148
MIR302D	MIR520D	IRF2	IRF9
MIR302D	MIR520D	RAB22A	RAB11A
MIR302D	MIR520D	GDF11	LEFTY2
MIR302D	MIR520D	ZBTB41	PRDM4
MIR302D	MIR520E	ZBTB5	ZNF367
MIR302D	MIR520E	GLIS3	AEBP2
MIR302D	MIR520E	LEFTY1	GDF11
MIR302D	MIR520E	LEFTY1	LEFTY2
MIR302D	MIR520E	MTF1	ZNF148
MIR302D	MIR520E	IRF2	IRF9
MIR302D	MIR520E	RAB22A	RAB11A
MIR302D	MIR520E	GDF11	LEFTY2
MIR302D	MIR520E	ZBTB41	PRDM4
MIR302D	MIR520F	IRF2	IRF9
MIR302D	MIR520F	PRDM4	ZBTB41
MIR302D	MIR520F	MTF1	ZNF148
MIR302D	MIR520F	AEBP2	GLIS3
MIR302D	MIR520F	PAK2	MINK1
MIR302D	MIR520G	NR2C2	NR2F2
MIR302D	MIR524	RAB22A	RAB11A
MIR371A	MIR512-1	ZKSCAN8	ZNF213
MIR371A	MIR512-2	ZKSCAN8	ZNF213
MIR371A	MIR515-1	MYO5A	MYO6
MIR371A	MIR515-2	MYO5A	MYO6
MIR371A	MIR519D	BMPR2	BMPR1B
MIR371A	MIR519E	SMARCAD1	CHD7
MIR371A	MIR521-1	TLL2	NETO1
MIR371A	MIR521-2	TLL2	NETO1
MIR371A	MIR526B	RIMKLA	RIMKLB
MIR372	MIR373	ELAVL2	TARDBP
MIR372	MIR373	E2F7	E2F5
MIR372	MIR373	ZBTB5	ZNF367
MIR372	MIR373	LHX6	LMO3
MIR372	MIR373	MTF1	ZNF148
MIR372	MIR373	TRIM2	TRIM36
MIR372	MIR373	TRIM2	TRIM33
MIR372	MIR373	GDF11	LEFTY2
MIR372	MIR373	ZBTB41	PRDM4
MIR372	MIR373	TRIM33	TRIM36
MIR372	MIR373	HIPK3	DYRK2
MIR372	MIR512-1	DYRK2	HIPK3
MIR372	MIR512-2	DYRK2	HIPK3
MIR372	MIR515-1	UBE2K	UBE2B
MIR372	MIR515-2	UBE2K	UBE2B
MIR372	MIR518A1	TARDBP	RBMS3
MIR372	MIR518A2	TARDBP	RBMS3
MIR372	MIR519E	UBE2K	UBE2B
MIR372	MIR520A	E2F7	E2F5
MIR372	MIR520A	ZBTB5	ZNF367
MIR372	MIR520A	GLIS3	AEBP2
MIR372	MIR520A	EZH1	KMT2A
MIR372	MIR520A	GDF11	LEFTY2
MIR372	MIR520A	ZBTB41	PRDM4
MIR372	MIR520B	E2F7	E2F5
MIR372	MIR520B	ZBTB5	ZNF367
MIR372	MIR520B	GLIS3	AEBP2
MIR372	MIR520B	MTF1	ZNF148
MIR372	MIR520B	EZH1	KMT2A
MIR372	MIR520B	GDF11	LEFTY2
MIR372	MIR520B	ZBTB41	PRDM4
MIR372	MIR520C	E2F7	E2F5
MIR372	MIR520C	ZBTB5	ZNF367
MIR372	MIR520C	GLIS3	AEBP2
MIR372	MIR520C	LHX6	LMO3
MIR372	MIR520C	MTF1	ZNF148
MIR372	MIR520C	EZH1	KMT2A
MIR372	MIR520C	GDF11	LEFTY2
MIR372	MIR520C	ZBTB41	PRDM4
MIR372	MIR520C	HIPK3	DYRK2
MIR372	MIR520D	ELAVL2	TARDBP
MIR372	MIR520D	E2F7	E2F5
MIR372	MIR520D	ZBTB5	ZNF367
MIR372	MIR520D	GALNT3	GALNT7
MIR372	MIR520D	GLIS3	AEBP2
MIR372	MIR520D	MTF1	ZNF148
MIR372	MIR520D	EZH1	KMT2A
MIR372	MIR520D	GDF11	LEFTY2
MIR372	MIR520D	ZBTB41	PRDM4
MIR372	MIR520E	E2F7	E2F5
MIR372	MIR520E	ZBTB5	ZNF367
MIR372	MIR520E	GLIS3	AEBP2
MIR372	MIR520E	MTF1	ZNF148
MIR372	MIR520E	GDF11	LEFTY2
MIR372	MIR520E	ZBTB41	PRDM4
MIR372	MIR520F	PRDM4	ZBTB41
MIR372	MIR520F	LHX6	LMO3
MIR372	MIR520F	MTF1	ZNF148
MIR372	MIR520F	AEBP2	GLIS3
MIR372	MIR520F	RALGPS2	RGL1
MIR372	MIR522	DYRK2	HIPK3
MIR372	MIR525	TRIM33	TRIM2
MIR372	MIR526B	TRIM36	TRIM33
MIR372	MIR526B	EZH1	KMT2A
MIR373	MIR512-1	RNF38	RLIM
MIR373	MIR512-1	DYRK2	HIPK3
MIR373	MIR512-2	RNF38	RLIM
MIR373	MIR512-2	DYRK2	HIPK3
MIR373	MIR519A1	SLAIN1	SLAIN2
MIR373	MIR520A	E2F7	E2F5
MIR373	MIR520A	ZBTB5	ZNF367
MIR373	MIR520A	LEFTY1	GDF11
MIR373	MIR520A	LEFTY1	LEFTY2
MIR373	MIR520A	PAK2	PAK5
MIR373	MIR520A	IRF2	IRF9
MIR373	MIR520A	RAB22A	RAB11A
MIR373	MIR520A	GDF11	LEFTY2
MIR373	MIR520A	ZBTB41	PRDM4
MIR373	MIR520B	E2F7	E2F5
MIR373	MIR520B	ZBTB5	ZNF367
MIR373	MIR520B	UBE2B	UBE2W
MIR373	MIR520B	LEFTY1	GDF11
MIR373	MIR520B	LEFTY1	LEFTY2
MIR373	MIR520B	MTF1	ZNF148
MIR373	MIR520B	IRF2	IRF9
MIR373	MIR520B	RAB22A	RAB11A
MIR373	MIR520B	GDF11	LEFTY2
MIR373	MIR520B	ZBTB41	PRDM4
MIR373	MIR520C	E2F7	E2F5
MIR373	MIR520C	ZBTB5	ZNF367
MIR373	MIR520C	UBE2B	UBE2W
MIR373	MIR520C	LEFTY1	GDF11
MIR373	MIR520C	LEFTY1	LEFTY2
MIR373	MIR520C	LHX6	LMO3
MIR373	MIR520C	MTF1	ZNF148
MIR373	MIR520C	IRF2	IRF9
MIR373	MIR520C	RAB22A	RAB11A
MIR373	MIR520C	GDF11	LEFTY2
MIR373	MIR520C	ZBTB41	PRDM4
MIR373	MIR520C	HIPK3	DYRK2
MIR373	MIR520D	ELAVL2	TARDBP
MIR373	MIR520D	E2F7	E2F5
MIR373	MIR520D	ZBTB5	ZNF367
MIR373	MIR520D	UBE2B	UBE2W
MIR373	MIR520D	MTF1	ZNF148
MIR373	MIR520D	IRF2	IRF9
MIR373	MIR520D	RAB22A	RAB11A
MIR373	MIR520D	GDF11	LEFTY2
MIR373	MIR520D	ZBTB41	PRDM4
MIR373	MIR520E	NR2C2	NR2E1
MIR373	MIR520E	E2F7	E2F5
MIR373	MIR520E	ZBTB5	ZNF367
MIR373	MIR520E	UBE2B	UBE2W
MIR373	MIR520E	LEFTY1	GDF11
MIR373	MIR520E	LEFTY1	LEFTY2
MIR373	MIR520E	MTF1	ZNF148
MIR373	MIR520E	IRF2	IRF9
MIR373	MIR520E	RAB22A	RAB11A
MIR373	MIR520E	GDF11	LEFTY2
MIR373	MIR520E	ZBTB41	PRDM4
MIR373	MIR520F	IRF2	IRF9
MIR373	MIR520F	PRDM4	ZBTB41
MIR373	MIR520F	LHX6	LMO3
MIR373	MIR520F	PAK5	MINK1
MIR373	MIR520F	PAK5	PAK2
MIR373	MIR520F	MTF1	ZNF148
MIR373	MIR520F	PAK2	MINK1
MIR373	MIR522	DYRK2	HIPK3
MIR373	MIR524	RAB11A	RAB22A
MIR373	MIR525	TRIM33	TRIM2
MIR373	MIR526B	TRIM36	TRIM33
MIR498	MIR518C	HIPK1	DYRK1A
MIR498	MIR520D	HIPK1	DYRK1A
MIR498	MIR520D	STRBP	PRKRA
MIR498	MIR520G	HIPK1	DYRK1A
MIR498	MIR522	HIPK1	DYRK1A
MIR498	MIR524	HIPK1	DYRK1A
MIR498	MIR524	STRBP	PRKRA
MIR512-1	MIR512-2	NEDD4L	ITCH
MIR512-1	MIR512-2	NEDD4L	UBR5
MIR512-1	MIR512-2	PSD3	ARFGEF2
MIR512-1	MIR512-2	ZNF649	IKZF2
MIR512-1	MIR512-2	ZSCAN25	ZNF213
MIR512-1	MIR512-2	ZSCAN25	ZKSCAN8
MIR512-1	MIR512-2	EPHA7	IGF1R
MIR512-1	MIR512-2	EPHA7	EPHA5
MIR512-1	MIR512-2	EPHA7	NTRK2
MIR512-1	MIR512-2	EPHA7	ERBB4
MIR512-1	MIR512-2	RLIM	RNF38
MIR512-1	MIR512-2	CHD2	HLTF
MIR512-1	MIR512-2	CHD2	ATRX
MIR512-1	MIR512-2	CHD2	CHD9
MIR512-1	MIR512-2	CHD9	HLTF
MIR512-1	MIR512-2	CHD9	ATRX
MIR512-1	MIR512-2	IGF1R	EPHA5
MIR512-1	MIR512-2	IGF1R	NTRK2
MIR512-1	MIR512-2	IGF1R	ERBB4
MIR512-1	MIR512-2	DCX	MAPKAPK3
MIR512-1	MIR512-2	THRB	RARG
MIR512-1	MIR512-2	THRB	PPARA
MIR512-1	MIR512-2	ARL5B	ARL8B
MIR512-1	MIR512-2	RHOT1	RND3
MIR512-1	MIR512-2	RHOT1	RHOC
MIR512-1	MIR512-2	KMT2C	NSD3
MIR512-1	MIR512-2	ADAMTS5	ADAMTSL3
MIR512-1	MIR512-2	ERBB4	EPHA5
MIR512-1	MIR512-2	ERBB4	NTRK2
MIR512-1	MIR512-2	KCND2	KCNC1
MIR512-1	MIR512-2	HLTF	ATRX
MIR512-1	MIR512-2	KPNA4	KPNA6
MIR512-1	MIR512-2	PTPRT	PTPN4
MIR512-1	MIR512-2	BOC	NEO1
MIR512-1	MIR512-2	RHOC	RND3
MIR512-1	MIR512-2	ZFYVE16	RUFY3
MIR512-1	MIR512-2	CDK6	CDK19
MIR512-1	MIR512-2	RARG	PPARA
MIR512-1	MIR512-2	ITCH	UBR5
MIR512-1	MIR512-2	RAB7A	RAB10
MIR512-1	MIR512-2	RAB7A	RAB3B
MIR512-1	MIR512-2	RAB10	RAB3B
MIR512-1	MIR512-2	PTPN4	PTPRM
MIR512-1	MIR512-2	HIPK3	DYRK2
MIR512-1	MIR512-2	ZNF213	ZKSCAN8
MIR512-1	MIR512-2	PHF14	MLLT6
MIR512-1	MIR512-2	NTRK2	EPHA5
MIR512-1	MIR512-2	MSN	NF2
MIR512-1	MIR512-2	DTNA	DMD
MIR512-1	MIR517A	HLTF	ATRX
MIR512-1	MIR518A1	KPNA4	KPNA6
MIR512-1	MIR518A2	KPNA4	KPNA6
MIR512-1	MIR519D	PTPRT	PTPN4
MIR512-1	MIR520C	DYRK2	HIPK3
MIR512-1	MIR520D	CDK6	CDK19
MIR512-1	MIR520D	ADAMTSL3	ADAMTS5
MIR512-1	MIR522	DYRK2	HIPK3
MIR512-1	MIR524	ADAMTSL3	ADAMTS5
MIR512-1	MIR526B	NEDD4L	UBR5
MIR512-1	MIR526B	NTRK2	EPHA7
MIR512-1	MIR527	KPNA6	KPNA4
MIR512-2	MIR517A	HLTF	ATRX
MIR512-2	MIR518A1	KPNA4	KPNA6
MIR512-2	MIR518A2	KPNA4	KPNA6
MIR512-2	MIR519D	PTPRT	PTPN4
MIR512-2	MIR520C	DYRK2	HIPK3
MIR512-2	MIR520D	CDK6	CDK19
MIR512-2	MIR520D	ADAMTSL3	ADAMTS5
MIR512-2	MIR522	DYRK2	HIPK3
MIR512-2	MIR524	ADAMTSL3	ADAMTS5
MIR512-2	MIR526B	NEDD4L	UBR5
MIR512-2	MIR526B	NTRK2	EPHA7
MIR512-2	MIR527	KPNA6	KPNA4
MIR515-1	MIR515-1	NEDD4L	UBE3C
MIR515-1	MIR515-1	ACVR2B	TGFBR2
MIR515-1	MIR515-1	ZNF680	ZNF92
MIR515-1	MIR515-1	ETV1	ETS1
MIR515-1	MIR515-1	RAP2B	RAP1B
MIR515-1	MIR515-1	RAP2B	KRAS
MIR515-1	MIR515-1	RAP2B	RIT1
MIR515-1	MIR515-1	RAP2B	NRAS
MIR515-1	MIR515-1	RSF1	KAT6A
MIR515-1	MIR515-1	UBE2B	UBE2K
MIR515-1	MIR515-1	UBE2B	UBE2Z
MIR515-1	MIR515-1	UBE2B	UBE2H
MIR515-1	MIR515-1	SEMA3E	SEMA6D
MIR515-1	MIR515-1	EPHA7	FGFR2
MIR515-1	MIR515-1	EPHA7	PDGFRA
MIR515-1	MIR515-1	MAPK6	CILK1
MIR515-1	MIR515-1	NRAS	RAP2C
MIR515-1	MIR515-1	NRAS	RAP1B
MIR515-1	MIR515-1	NRAS	RIT1
MIR515-1	MIR515-1	SYNE1	DMD
MIR515-1	MIR515-1	ZNF681	ZFP3
MIR515-1	MIR515-1	ZNF681	ZNF493
MIR515-1	MIR515-1	ZNF681	ZNF28
MIR515-1	MIR515-1	USP1	USP24
MIR515-1	MIR515-1	KRAS	RAP2C
MIR515-1	MIR515-1	KRAS	RAP1B
MIR515-1	MIR515-1	KRAS	RIT1
MIR515-1	MIR515-1	MYO1E	MYO6
MIR515-1	MIR515-1	MYO1E	MYO5A
MIR515-1	MIR515-1	KCNA4	KCND2
MIR515-1	MIR515-1	SLC4A7	SLC4A4
MIR515-1	MIR515-1	SMARCAD1	SMARCA2
MIR515-1	MIR515-1	ZNF493	ZFP3
MIR515-1	MIR515-1	ZNF493	ZNF28
MIR515-1	MIR515-1	PTPRG	PTPN3
MIR515-1	MIR515-1	LHX6	ZFHX3
MIR515-1	MIR515-1	TC2N	SYT1
MIR515-1	MIR515-1	RORA	NR1D2
MIR515-1	MIR515-1	ARHGEF12	ARHGEF3
MIR515-1	MIR515-1	RAB2A	RAB30
MIR515-1	MIR515-1	ZNF148	ZBTB20
MIR515-1	MIR515-1	DCLK3	CAMKK1
MIR515-1	MIR515-1	SCN8A	CACNA1D
MIR515-1	MIR515-1	FOXJ3	FOXF1
MIR515-1	MIR515-1	FEZF1	ZNF280B
MIR515-1	MIR515-1	MYO6	MYO5A
MIR515-1	MIR515-1	RAP2C	RAP1B
MIR515-1	MIR515-1	RAP2C	RIT1
MIR515-1	MIR515-1	UBE2K	UBE2Z
MIR515-1	MIR515-1	UBE2K	UBE2H
MIR515-1	MIR515-1	RIT1	RAP1B
MIR515-1	MIR515-1	UBE2Z	UBE2H
MIR515-1	MIR515-1	ZFP3	ZNF28
MIR515-1	MIR515-1	FGFR2	EPHB2
MIR515-1	MIR515-1	FGFR2	PDGFRA
MIR515-1	MIR515-1	EPHB2	PDGFRA
MIR515-1	MIR515-1	BAZ2A	BAZ1B
MIR515-1	MIR515-2	NEDD4L	UBE3C
MIR515-1	MIR515-2	ACVR2B	TGFBR2
MIR515-1	MIR515-2	ZNF680	ZNF92
MIR515-1	MIR515-2	ETV1	ETS1
MIR515-1	MIR515-2	RAP2B	RAP1B
MIR515-1	MIR515-2	RAP2B	KRAS
MIR515-1	MIR515-2	RAP2B	RIT1
MIR515-1	MIR515-2	RAP2B	NRAS
MIR515-1	MIR515-2	RSF1	KAT6A
MIR515-1	MIR515-2	UBE2B	UBE2K
MIR515-1	MIR515-2	UBE2B	UBE2Z
MIR515-1	MIR515-2	UBE2B	UBE2H
MIR515-1	MIR515-2	SEMA3E	SEMA6D
MIR515-1	MIR515-2	EPHA7	FGFR2
MIR515-1	MIR515-2	EPHA7	PDGFRA
MIR515-1	MIR515-2	MAPK6	CILK1
MIR515-1	MIR515-2	NRAS	RAP2C
MIR515-1	MIR515-2	NRAS	RAP1B
MIR515-1	MIR515-2	NRAS	RIT1
MIR515-1	MIR515-2	SYNE1	DMD
MIR515-1	MIR515-2	ZNF681	ZFP3
MIR515-1	MIR515-2	ZNF681	ZNF493
MIR515-1	MIR515-2	ZNF681	ZNF28
MIR515-1	MIR515-2	USP1	USP24
MIR515-1	MIR515-2	KRAS	RAP2C
MIR515-1	MIR515-2	KRAS	RAP1B
MIR515-1	MIR515-2	KRAS	RIT1
MIR515-1	MIR515-2	MYO1E	MYO6
MIR515-1	MIR515-2	MYO1E	MYO5A
MIR515-1	MIR515-2	KCNA4	KCND2
MIR515-1	MIR515-2	SLC4A7	SLC4A4
MIR515-1	MIR515-2	SMARCAD1	SMARCA2
MIR515-1	MIR515-2	ZNF493	ZFP3
MIR515-1	MIR515-2	ZNF493	ZNF28
MIR515-1	MIR515-2	PTPRG	PTPN3
MIR515-1	MIR515-2	LHX6	ZFHX3
MIR515-1	MIR515-2	TC2N	SYT1
MIR515-1	MIR515-2	RORA	NR1D2
MIR515-1	MIR515-2	ARHGEF12	ARHGEF3
MIR515-1	MIR515-2	RAB2A	RAB30
MIR515-1	MIR515-2	ZNF148	ZBTB20
MIR515-1	MIR515-2	DCLK3	CAMKK1
MIR515-1	MIR515-2	SCN8A	CACNA1D
MIR515-1	MIR515-2	FOXJ3	FOXF1
MIR515-1	MIR515-2	FEZF1	ZNF280B
MIR515-1	MIR515-2	MYO6	MYO5A
MIR515-1	MIR515-2	RAP2C	RAP1B
MIR515-1	MIR515-2	RAP2C	RIT1
MIR515-1	MIR515-2	UBE2K	UBE2Z
MIR515-1	MIR515-2	UBE2K	UBE2H
MIR515-1	MIR515-2	RIT1	RAP1B
MIR515-1	MIR515-2	UBE2Z	UBE2H
MIR515-1	MIR515-2	ZFP3	ZNF28
MIR515-1	MIR515-2	FGFR2	EPHB2
MIR515-1	MIR515-2	FGFR2	PDGFRA
MIR515-1	MIR515-2	EPHB2	PDGFRA
MIR515-1	MIR515-2	BAZ2A	BAZ1B
MIR515-1	MIR516B1	RAP2B	RAP1B
MIR515-1	MIR516B2	RAP2B	RAP1B
MIR515-1	MIR518C	NRAS	RAP1B
MIR515-1	MIR519D	RAP2B	NRAS
MIR515-1	MIR519D	EPHA7	FGFR2
MIR515-1	MIR519D	NRAS	RAP2C
MIR515-1	MIR519E	NEDD4L	UBE3C
MIR515-1	MIR519E	ACVR2B	TGFBR2
MIR515-1	MIR519E	ZNF680	ZNF92
MIR515-1	MIR519E	RAP2B	RAP1B
MIR515-1	MIR519E	RAP2B	KRAS
MIR515-1	MIR519E	RAP2B	RIT1
MIR515-1	MIR519E	RSF1	KAT6A
MIR515-1	MIR519E	SEMA3E	SEMA6D
MIR515-1	MIR519E	UBE2B	UBE2K
MIR515-1	MIR519E	UBE2B	UBE2Z
MIR515-1	MIR519E	UBE2B	UBE2H
MIR515-1	MIR519E	EPHA7	FGFR2
MIR515-1	MIR519E	EPHA7	PDGFRA
MIR515-1	MIR519E	ZNF681	ZFP3
MIR515-1	MIR519E	ZNF681	ZNF493
MIR515-1	MIR519E	ZNF681	ZNF28
MIR515-1	MIR519E	KRAS	RAP2C
MIR515-1	MIR519E	KRAS	RAP1B
MIR515-1	MIR519E	KRAS	RIT1
MIR515-1	MIR519E	KCNA4	KCND2
MIR515-1	MIR519E	ZNF493	ZFP3
MIR515-1	MIR519E	ZNF493	ZNF28
MIR515-1	MIR519E	PTPRG	PTPN3
MIR515-1	MIR519E	RORA	NR1D2
MIR515-1	MIR519E	RAB2A	RAB30
MIR515-1	MIR519E	ZNF148	ZBTB20
MIR515-1	MIR519E	DCLK3	CAMKK1
MIR515-1	MIR519E	SCN8A	CACNA1D
MIR515-1	MIR519E	FEZF1	ZNF280B
MIR515-1	MIR519E	RAP2C	RAP1B
MIR515-1	MIR519E	RAP2C	RIT1
MIR515-1	MIR519E	UBE2K	UBE2Z
MIR515-1	MIR519E	UBE2K	UBE2H
MIR515-1	MIR519E	RIT1	RAP1B
MIR515-1	MIR519E	UBE2Z	UBE2H
MIR515-1	MIR519E	ZFP3	ZNF28
MIR515-1	MIR519E	FGFR2	PDGFRA
MIR515-1	MIR519E	BAZ2A	BAZ1B
MIR515-1	MIR520A	ACVR2B	TGFBR2
MIR515-1	MIR520A	ARHGEF3	ARHGEF12
MIR515-1	MIR526B	NEDD4L	UBE3C
MIR515-2	MIR515-2	NEDD4L	UBE3C
MIR515-2	MIR515-2	ACVR2B	TGFBR2
MIR515-2	MIR515-2	ZNF680	ZNF92
MIR515-2	MIR515-2	ETV1	ETS1
MIR515-2	MIR515-2	RAP2B	RAP1B
MIR515-2	MIR515-2	RAP2B	KRAS
MIR515-2	MIR515-2	RAP2B	RIT1
MIR515-2	MIR515-2	RAP2B	NRAS
MIR515-2	MIR515-2	RSF1	KAT6A
MIR515-2	MIR515-2	UBE2B	UBE2K
MIR515-2	MIR515-2	UBE2B	UBE2Z
MIR515-2	MIR515-2	UBE2B	UBE2H
MIR515-2	MIR515-2	SEMA3E	SEMA6D
